,name,team,position,matchup,over_line,under_line,over_cost,under_cost,over_cost_USA,under_cost_USA,date
578,Josiah Gray,WSH,SP,WSH at SF,5.5,5.5,0.5555555555555556,0.4807692307692308,(-125),(+108),2022-05-01
579,Triston Mckenzie P,CLE,SP,CLE at OAK,5.5,5.5,0.5,0.5555555555555556,(EVEN),(-125),2022-05-01
580,James Kaprielian,FA,SP,CLE at OAK,4.5,4.5,0.5283018867924528,0.5283018867924528,(-112),(-112),2022-05-01
581,Walker Buehler,LAD,SP,DET at LAD,6.5,6.5,0.47619047619047616,0.5726495726495726,(+110),(-134),2022-05-01
582,Eduardo Rodriguez,ARI,SP,DET at LAD,5.5,5.5,0.4424778761061947,0.6153846153846154,(+126),(-160),2022-05-01
583,Max Scherzer,TEX,SP,PHI at NYM,7.5,7.5,0.576271186440678,0.4672897196261682,(-136),(+114),2022-05-01
584,Zach Eflin,TB,SP,PHI at NYM,4.5,4.5,0.42735042735042733,0.5967741935483871,(+134),(-148),2022-05-01
585,Zack Greinke,FA,SP,KC at STL,3.5,3.5,0.43859649122807015,0.609375,(+128),(-156),2022-05-02
586,Steven Matz,STL,"SP,RP",KC at STL,5.5,5.5,0.45454545454545453,0.588477366255144,(+120),(-143),2022-05-02
587,Adam Wainwright,FA,SP,KC at STL,4.5,4.5,0.5495495495495496,0.5145631067961165,(-122),(-106),2022-05-02
588,Patrick Sandoval,LAA,SP,LAA at CWS,5.5,5.5,0.5098039215686274,0.5238095238095238,(-104),(-110),2022-05-02
589,Dylan Cease,CWS,SP,LAA at CWS,7.5,8.5,0.49019607843137253,0.6153846153846154,(+104),(-160),2022-05-02
590,Pablo Lopez,MIN,SP,ARI at MIA,5.5,6.5,0.4854368932038835,0.5412844036697247,(+106),(-118),2022-05-02
591,Zac Gallen,ARI,SP,ARI at MIA,5.5,6.5,0.5283018867924528,0.574468085106383,(-112),(-135),2022-05-02
592,Chris Paddack,MIN,"SP,RP",MIN at BAL,4.5,4.5,0.46296296296296297,0.5121951219512195,(+116),(-105),2022-05-02
593,Tyler Wells,BAL,SP,MIN at BAL,3.5,4.5,0.6078431372549019,0.5934959349593496,(-155),(-146),2022-05-02
594,Jordan Montgomery,FA,SP,NYY at TOR,4.5,4.5,0.47619047619047616,0.5098039215686274,(+110),(-104),2022-05-02
595,Ross Stripling,OAK,"SP,RP",NYY at TOR,4.5,4.5,0.43103448275862066,0.6268656716417911,(+132),(-168),2022-05-02
596,Max Fried,ATL,SP,ATL at NYM,5.5,5.5,0.4716981132075472,0.5833333333333334,(+112),(-140),2022-05-02
597,Chris Bassitt,TOR,SP,ATL at NYM,6.5,6.5,0.4424778761061947,0.574468085106383,(+126),(-135),2022-05-02
598,Jake Odorizzi,FA,SP,SEA at HOU,3.5,3.5,0.5121951219512195,0.5,(-105),(EVEN),2022-05-02
599,Marco Gonzales,PIT,SP,SEA at HOU,3.5,3.5,0.45454545454545453,0.5370370370370371,(+120),(-116),2022-05-02
600,Drew Rasmussen,TB,SP,TB at OAK,4.5,4.5,0.5283018867924528,0.5,(-112),(EVEN),2022-05-02
601,Daulton Jefferies,SF,SP,TB at OAK,3.5,3.5,0.5192307692307693,0.5305164319248826,(-108),(-113),2022-05-02
602,David Peterson,NYM,"SP,RP",ATL at NYM,3.5,4.5,0.5614035087719298,0.5454545454545454,(-128),(-120),2022-05-03
603,Kyle Wright,KC,SP,ATL at NYM,5.5,5.5,0.5726495726495726,0.4854368932038835,(-134),(+106),2022-05-03
604,Charlie Morton,ATL,SP,ATL at NYM,5.5,5.5,0.4166666666666667,0.5798319327731093,(+140),(-138),2022-05-03
605,Carlos Carrasco,CLE,SP,ATL at NYM,5.5,6.5,0.6078431372549019,0.5833333333333334,(-155),(-140),2022-05-03
606,Trevor Rogers,MIA,SP,ARI at MIA,5.5,5.5,0.4716981132075472,0.49504950495049505,(+112),(+102),2022-05-03
607,Humberto Castellanos,ARI,SP,ARI at MIA,2.5,3.5,0.6183206106870229,0.574468085106383,(-162),(-135),2022-05-03
608,Ranger Suarez,PHI,SP,TEX at PHI,4.5,4.5,0.5391705069124424,0.5098039215686274,(-117),(-104),2022-05-03
609,Jonathan Gray,TEX,SP,TEX at PHI,4.5,5.5,0.5652173913043478,0.6212121212121212,(-130),(-164),2022-05-03
610,Kyle Wright,KC,SP,ATL at NYM,5.5,5.5,0.45454545454545453,0.6153846153846154,(+120),(-160),2022-05-03
611,Carlos Carrasco,CLE,SP,ATL at NYM,5.5,5.5,0.6,0.46511627906976744,(-150),(+115),2022-05-03
612,Joe Ryan,MIN,SP,MIN at BAL,5.5,6.5,0.6610169491525424,0.4854368932038835,(-195),(+106),2022-05-03
613,Bruce Zimmerman,BAL,RP,MIN at BAL,3.5,4.5,0.6153846153846154,0.5833333333333334,(-160),(-140),2022-05-03
614,Alek Manoah P,TOR,SP,NYY at TOR,6.5,6.5,0.47619047619047616,0.5555555555555556,(+110),(-125),2022-05-03
615,Jameson Taillon,CHC,SP,NYY at TOR,4.5,4.5,0.47619047619047616,0.5652173913043478,(+110),(-130),2022-05-03
616,Michael Wacha,KC,SP,LAA at BOS,4.5,4.5,0.5652173913043478,0.4807692307692308,(-130),(+108),2022-05-03
617,Noah Syndergaard,FA,SP,LAA at BOS,4.5,4.5,0.5145631067961165,0.4854368932038835,(-106),(+106),2022-05-03
618,Michael Kopech,CWS,SP,CWS at CHC,5.5,5.5,0.5454545454545454,0.45454545454545453,(-120),(+120),2022-05-03
619,Drew Smyly,CHC,"SP,RP",CWS at CHC,3.5,4.5,0.6031746031746031,0.6226415094339622,(-152),(-165),2022-05-03
620,Brandon Woodruff,FA,SP,CIN at MIL,6.5,6.5,0.45454545454545453,0.5495495495495496,(+120),(-122),2022-05-03
621,Tyler Mahle,TEX,SP,CIN at MIL,5.5,5.5,0.47619047619047616,0.5555555555555556,(+110),(-125),2022-05-03
622,Brad Keller,FA,"SP,RP",STL at KC,3.5,4.5,0.6,0.6212121212121212,(-150),(-164),2022-05-03
623,Dakota Hudson,COL,"SP,RP",STL at KC,3.5,3.5,0.5780590717299579,0.45454545454545453,(-137),(+120),2022-05-03
624,Chris Flexen,CWS,"SP,RP",SEA at HOU,3.5,3.5,0.5098039215686274,0.5283018867924528,(-104),(-112),2022-05-03
625,Cristian Javier,HOU,SP,SEA at HOU,5.5,5.5,0.49019607843137253,0.5238095238095238,(+104),(-110),2022-05-03
626,German Marquez,COL,SP,WSH at COL,3.5,3.5,0.6,0.45454545454545453,(-150),(+120),2022-05-03
627,Erick Fedde,CWS,SP,WSH at COL,3.5,3.5,0.588477366255144,0.4424778761061947,(-143),(+126),2022-05-03
628,Paul Blackburn,OAK,SP,TB at OAK,3.5,3.5,0.5145631067961165,0.45454545454545453,(-106),(+120),2022-05-03
629,Ryan Yarbrough,LAD,"SP,RP",TB at OAK,3.5,3.5,0.47619047619047616,0.5,(+110),(EVEN),2022-05-03
630,Julio Urias,FA,SP,SF at LAD,4.5,4.5,0.5934959349593496,0.4484304932735426,(-146),(+123),2022-05-03
631,Carlos Rodon,NYY,SP,SF at LAD,7.5,7.5,0.49019607843137253,0.5283018867924528,(+104),(-112),2022-05-03
632,Madison Bumgarner,FA,SP,ARI at MIA,4.5,4.5,0.5348837209302325,0.5145631067961165,(-115),(-106),2022-05-04
633,Elieser Hernandez,LAD,"SP,RP",ARI at MIA,4.5,4.5,0.5283018867924528,0.45454545454545453,(-112),(+120),2022-05-04
634,Kris Bubic,KC,SP,STL at KC,3.5,3.5,0.5,0.5,(EVEN),(EVEN),2022-05-04
635,Adam Wainwright,FA,SP,STL at KC,3.5,4.5,0.6240601503759399,0.576271186440678,(-166),(-136),2022-05-04
636,Zach Plesac,LAA,SP,SD at CLE,3.5,3.5,0.5555555555555556,0.4716981132075472,(-125),(+112),2022-05-04
637,Mackenzie Gore,WSH,SP,SD at CLE,5.5,5.5,0.5238095238095238,0.5370370370370371,(-110),(-116),2022-05-04
638,Michael Clevinger,FA,SP,SD at CLE,4.5,4.5,0.4444444444444444,0.6226415094339622,(+125),(-165),2022-05-04
639,Ian Anderson,ATL,SP,ATL at NYM,4.5,4.5,0.4444444444444444,0.6,(+125),(-150),2022-05-04
640,Tylor Megill,NYM,SP,ATL at NYM,5.5,5.5,0.5412844036697247,0.504950495049505,(-118),(-102),2022-05-04
641,Matt Brash,SEA,RP,SEA at HOU,3.5,3.5,0.5833333333333334,0.4878048780487805,(-140),(+105),2022-05-04
642,Justin Verlander,HOU,SP,SEA at HOU,6.5,6.5,0.5098039215686274,0.5238095238095238,(-104),(-110),2022-05-04
643,Corey Kluber,FA,"RP,SP",TB at OAK,5.5,5.5,0.46511627906976744,0.5867768595041323,(+115),(-142),2022-05-04
644,Frankie Montas,CIN,"SP,RP",TB at OAK,6.5,6.5,0.47619047619047616,0.5454545454545454,(+110),(-120),2022-05-04
645,Jose Quintana,NYM,SP,PIT at DET,4.5,4.5,0.5454545454545454,0.45871559633027525,(-120),(+118),2022-05-04
646,Michael Pineda,FA,SP,PIT at DET,3.5,3.5,0.6254681647940075,0.42735042735042733,(-167),(+134),2022-05-04
647,Bryse Wilson,MIL,RP,PIT at DET,3.5,3.5,0.43859649122807015,0.6212121212121212,(+128),(-164),2022-05-04
648,Michael Clevinger,FA,SP,SD at CLE,4.5,4.5,0.425531914893617,0.6491228070175439,(+135),(-185),2022-05-04
649,Zach Plesac,LAA,SP,SD at CLE,3.5,3.5,0.49504950495049505,0.5555555555555556,(+102),(-125),2022-05-04
650,Cal Quantrill,COL,SP,SD at CLE,4.5,4.5,0.45454545454545453,0.6153846153846154,(+120),(-160),2022-05-04
651,Mackenzie Gore,WSH,SP,SD at CLE,5.5,5.5,0.46511627906976744,0.6078431372549019,(+115),(-155),2022-05-04
652,Martin Perez,PIT,"SP,RP",TEX at PHI,3.5,4.5,0.6296296296296297,0.635036496350365,(-170),(-174),2022-05-04
653,Zack Wheeler,PHI,SP,TEX at PHI,6.5,6.5,0.46296296296296297,0.5238095238095238,(+116),(-110),2022-05-04
654,Kyle Bradish,BAL,SP,MIN at BAL,3.5,3.5,0.5348837209302325,0.4716981132075472,(-115),(+112),2022-05-04
655,Dylan Bundy,FA,SP,MIN at BAL,3.5,4.5,0.5833333333333334,0.5348837209302325,(-140),(-115),2022-05-04
656,Yusei Kikuchi,TOR,SP,NYY at TOR,4.5,4.5,0.45454545454545453,0.5238095238095238,(+120),(-110),2022-05-04
657,Nestor Cortes,NYY,SP,NYY at TOR,4.5,5.5,0.6031746031746031,0.6153846153846154,(-152),(-160),2022-05-04
658,Reid Detmers,LAA,SP,LAA at BOS,4.5,4.5,0.5121951219512195,0.5283018867924528,(-105),(-112),2022-05-04
659,Vladimir Gutierrez,FA,SP,CIN at MIL,3.5,3.5,0.5,0.4807692307692308,(EVEN),(+108),2022-05-04
660,Freddy Peralta,MIL,SP,CIN at MIL,6.5,6.5,0.5145631067961165,0.43478260869565216,(-106),(+130),2022-05-04
661,Lucas Giolito,BOS,SP,CWS at CHC,6.5,6.5,0.46296296296296297,0.5145631067961165,(+116),(-106),2022-05-04
662,Kyle Hendricks,CHC,SP,CWS at CHC,3.5,3.5,0.5454545454545454,0.4854368932038835,(-120),(+106),2022-05-04
663,Austin Gomber,COL,SP,WSH at COL,3.5,3.5,0.5283018867924528,0.5283018867924528,(-112),(-112),2022-05-04
664,Patrick Corbin,WSH,SP,WSH at COL,3.5,3.5,0.588477366255144,0.46296296296296297,(-143),(+116),2022-05-04
665,Anthony Gonsolin,LAD,SP,SF at LAD,4.5,4.5,0.4878048780487805,0.4854368932038835,(+105),(+106),2022-05-04
666,Alex Wood,OAK,"RP,SP",SF at LAD,4.5,4.5,0.6,0.4444444444444444,(-150),(+125),2022-05-04
667,Shohei Ohtani,LAD,"DH,SP",LAA at BOS,6.5,6.5,0.4716981132075472,0.5283018867924528,(+112),(-112),2022-05-05
668,Adrian Houser,NYM,SP,CIN at MIL,3.5,4.5,0.5833333333333334,0.588477366255144,(-140),(-143),2022-05-05
669,Hunter Greene,CIN,SP,CIN at MIL,5.5,5.5,0.4608294930875576,0.5412844036697247,(+117),(-118),2022-05-05
670,Aaron Sanchez,FA,"SP,RP",WSH at COL,2.5,3.5,0.6254681647940075,0.6428571428571429,(-167),(-180),2022-05-05
671,Antonio Senzatela,COL,SP,WSH at COL,2.5,2.5,0.5238095238095238,0.5169082125603864,(-110),(-107),2022-05-05
672,Aaron Civale,TB,SP,TOR at CLE,3.5,3.5,0.5192307692307693,0.4444444444444444,(-108),(+125),2022-05-05
673,Jose Berrios,TOR,SP,TOR at CLE,4.5,4.5,0.5833333333333334,0.43859649122807015,(-140),(+128),2022-05-05
674,Taijuan Walker,PHI,SP,NYM at PHI,3.5,4.5,0.6296296296296297,0.5412844036697247,(-170),(-118),2022-05-05
675,Aaron Nola,PHI,SP,NYM at PHI,5.5,5.5,0.5901639344262295,0.45454545454545453,(-144),(+120),2022-05-05
676,Christopher Archer,FA,SP,MIN at BAL,4.5,4.5,0.4716981132075472,0.5555555555555556,(+112),(-125),2022-05-05
677,Jose Urquidy,HOU,"SP,RP",DET at HOU,4.5,4.5,0.5833333333333334,0.45454545454545453,(-140),(+120),2022-05-05
678,Tarik Skubal,DET,SP,DET at HOU,4.5,4.5,0.4854368932038835,0.47619047619047616,(+106),(+110),2022-05-05
679,Jesus Luzardo,MIA,SP,MIA at SD,4.5,5.5,0.5833333333333334,0.6138996138996139,(-140),(-159),2022-05-05
680,Nick Martinez,CIN,"SP,RP",MIA at SD,4.5,4.5,0.5238095238095238,0.45871559633027525,(-110),(+118),2022-05-05
681,Shane Mcclanahan,TB,SP,TB at SEA,5.5,7.5,0.5833333333333334,0.5967741935483871,(-140),(-148),2022-05-05
682,Robbie Ray,SF,SP,TB at SEA,5.5,6.5,0.5833333333333334,0.49504950495049505,(-140),(+102),2022-05-05
683,Miles Mikolas,STL,SP,STL at SF,4.5,4.5,0.5,0.5283018867924528,(EVEN),(-112),2022-05-05
684,Vincent Velasquez,FA,"SP,RP",CWS at BOS,4.5,4.5,0.47619047619047616,0.5,(+110),(EVEN),2022-05-06
685,Nathan Eovaldi,TEX,SP,CWS at BOS,5.5,5.5,0.5412844036697247,0.46511627906976744,(-118),(+115),2022-05-06
686,Eric Lauer,FA,SP,MIL at ATL,5.5,5.5,0.5238095238095238,0.46511627906976744,(-110),(+115),2022-05-06
687,Josh Winder,MIN,RP,OAK at MIN,4.5,4.5,0.5475113122171946,0.4854368932038835,(-121),(+106),2022-05-06
688,Luis Garcia P,HOU,SP,DET at HOU,5.5,5.5,0.5238095238095238,0.5370370370370371,(-110),(-116),2022-05-06
689,Logan Gilbert,SEA,SP,TB at SEA,5.5,5.5,0.5238095238095238,0.4716981132075472,(-110),(+112),2022-05-06
690,Merrill Kelly,ARI,SP,COL at ARI,4.5,4.5,0.5454545454545454,0.4608294930875576,(-120),(+117),2022-05-06
691,Chad Kuhl,CWS,"RP,SP",COL at ARI,4.5,4.5,0.46511627906976744,0.5867768595041323,(+115),(-142),2022-05-06
692,Sandy Alcantara,MIA,SP,MIA at SD,4.5,5.5,0.5652173913043478,0.6240601503759399,(-130),(-166),2022-05-06
693,Yu Darvish,SD,SP,MIA at SD,6.5,6.5,0.5145631067961165,0.5121951219512195,(-106),(-105),2022-05-06
694,Alex Cobb,SF,SP,STL at SF,3.5,4.5,0.6183206106870229,0.6363636363636364,(-162),(-175),2022-05-06
695,Mitch Keller,PIT,SP,PIT at CIN,4.5,4.5,0.5283018867924528,0.5283018867924528,(-112),(-112),2022-05-07
696,Jonathan Brubaker,PIT,SP,PIT at CIN,4.5,4.5,0.46296296296296297,0.5238095238095238,(+116),(-110),2022-05-07
697,Connor Overton,CIN,SP,PIT at CIN,4.5,4.5,0.49504950495049505,0.5238095238095238,(+102),(-110),2022-05-07
698,Drew Smyly,CHC,"SP,RP",LAD at CHC,4.5,4.5,0.4444444444444444,0.6226415094339622,(+125),(-165),2022-05-07
699,Clayton Kershaw,LAD,SP,LAD at CHC,6.5,6.5,0.574468085106383,0.4878048780487805,(-135),(+105),2022-05-07
700,Triston Mckenzie P,CLE,SP,TOR at CLE,4.5,5.5,0.6153846153846154,0.4878048780487805,(-160),(+105),2022-05-07
701,Shane Bieber,CLE,SP,TOR at CLE,6.5,6.5,0.4608294930875576,0.5833333333333334,(+117),(-140),2022-05-07
702,Kevin Gausman,TOR,SP,TOR at CLE,6.5,6.5,0.45454545454545453,0.5689655172413793,(+120),(-132),2022-05-07
703,Ross Stripling,OAK,"SP,RP",TOR at CLE,3.5,3.5,0.5614035087719298,0.49504950495049505,(-128),(+102),2022-05-07
704,Framber Valdez,HOU,SP,DET at HOU,4.5,5.5,0.5535714285714286,0.6078431372549019,(-124),(-155),2022-05-07
705,Eduardo Rodriguez,ARI,SP,DET at HOU,4.5,4.5,0.45871559633027525,0.5348837209302325,(+118),(-115),2022-05-07
706,Nick Pivetta,BOS,"SP,RP",CWS at BOS,4.5,5.5,0.6240601503759399,0.6226415094339622,(-166),(-165),2022-05-07
707,Dylan Cease,CWS,SP,CWS at BOS,6.5,7.5,0.6062992125984252,0.6428571428571429,(-154),(-180),2022-05-07
708,Shane Bieber,CLE,SP,TOR at CLE,6.5,6.5,0.47619047619047616,0.5726495726495726,(+110),(-134),2022-05-07
709,Kevin Gausman,TOR,SP,TOR at CLE,6.5,6.5,0.46296296296296297,0.5918367346938775,(+116),(-145),2022-05-07
710,Mitch Keller,PIT,SP,PIT at CIN,4.5,4.5,0.574468085106383,0.5,(-135),(EVEN),2022-05-07
711,Steven Matz,STL,"SP,RP",STL at SF,4.5,4.5,0.5833333333333334,0.43859649122807015,(-140),(+128),2022-05-07
712,Logan Webb,SF,SP,STL at SF,4.5,4.5,0.5,0.4807692307692308,(EVEN),(+108),2022-05-07
713,Max Fried,ATL,SP,MIL at ATL,5.5,5.5,0.5192307692307693,0.5348837209302325,(-108),(-115),2022-05-07
714,Corbin Burnes,BAL,SP,MIL at ATL,7.5,8.5,0.6062992125984252,0.576271186440678,(-154),(-136),2022-05-07
715,Clayton Kershaw,LAD,SP,LAD at CHC,6.5,6.5,0.5633187772925764,0.4672897196261682,(-129),(+114),2022-05-07
716,Drew Smyly,CHC,"SP,RP",LAD at CHC,4.5,4.5,0.43478260869565216,0.609375,(+130),(-156),2022-05-07
717,Tyler Anderson,LAA,SP,LAD at CHC,4.5,4.5,0.45871559633027525,0.6,(+118),(-150),2022-05-07
718,Kyle Freeland,COL,SP,COL at ARI,4.5,4.5,0.4444444444444444,0.609375,(+125),(-156),2022-05-07
719,Zach Davies,FA,SP,COL at ARI,3.5,3.5,0.4484304932735426,0.5967741935483871,(+123),(-148),2022-05-07
720,Sean Manaea,NYM,"SP,RP",MIA at SD,5.5,5.5,0.5689655172413793,0.4716981132075472,(-132),(+112),2022-05-07
721,Pablo Lopez,MIN,SP,MIA at SD,4.5,5.5,0.609375,0.5348837209302325,(-156),(-115),2022-05-07
722,Michael Lorenzen,FA,"RP,SP",WSH at LAA,3.5,3.5,0.47619047619047616,0.5652173913043478,(+110),(-130),2022-05-07
723,Josiah Gray,WSH,SP,WSH at LAA,4.5,5.5,0.6153846153846154,0.6,(-160),(-150),2022-05-07
724,Drew Rasmussen,TB,SP,TB at SEA,3.5,4.5,0.5901639344262295,0.6,(-144),(-150),2022-05-07
725,Marco Gonzales,PIT,SP,TB at SEA,3.5,4.5,0.6212121212121212,0.5918367346938775,(-164),(-145),2022-05-07
726,Michael Wacha,KC,SP,CWS at BOS,4.5,4.5,0.5145631067961165,0.5412844036697247,(-106),(-118),2022-05-08
727,Kyle Gibson,STL,SP,NYM at PHI,4.5,4.5,0.43478260869565216,0.6031746031746031,(+130),(-152),2022-05-08
728,Max Scherzer,TEX,SP,NYM at PHI,7.5,7.5,0.5121951219512195,0.5370370370370371,(-105),(-116),2022-05-08
729,Jordan Lyles,KC,SP,KC at BAL,4.5,4.5,0.4444444444444444,0.6296296296296297,(+125),(-170),2022-05-08
730,Zack Greinke,FA,SP,KC at BAL,2.5,2.5,0.6296296296296297,0.4444444444444444,(-170),(+125),2022-05-08
731,Charlie Morton,ATL,SP,MIL at ATL,5.5,5.5,0.4716981132075472,0.574468085106383,(+112),(-135),2022-05-08
732,Aaron Ashby,MIL,SP,MIL at ATL,4.5,4.5,0.5535714285714286,0.5,(-124),(EVEN),2022-05-08
733,Dane Dunning,TEX,"SP,RP",TEX at NYY,4.5,4.5,0.5283018867924528,0.5145631067961165,(-112),(-106),2022-05-08
734,Jordan Montgomery,FA,SP,TEX at NYY,5.5,5.5,0.5934959349593496,0.4672897196261682,(-146),(+114),2022-05-08
735,Gerrit Cole,NYY,SP,TEX at NYY,7.5,7.5,0.5652173913043478,0.4716981132075472,(-130),(+112),2022-05-08
736,Zachary Thompson,FA,"SP,RP",PIT at CIN,3.5,3.5,0.5238095238095238,0.5348837209302325,(-110),(-115),2022-05-08
737,Tyler Mahle,TEX,SP,PIT at CIN,5.5,5.5,0.5934959349593496,0.4444444444444444,(-146),(+125),2022-05-08
738,Alek Manoah P,TOR,SP,TOR at CLE,6.5,6.5,0.45454545454545453,0.6031746031746031,(+120),(-152),2022-05-08
739,Jake Odorizzi,FA,SP,DET at HOU,4.5,4.5,0.5238095238095238,0.5348837209302325,(-110),(-115),2022-05-08
740,Dakota Hudson,COL,"SP,RP",STL at SF,3.5,4.5,0.5535714285714286,0.6226415094339622,(-124),(-165),2022-05-08
741,Patrick Sandoval,LAA,SP,WSH at LAA,5.5,5.5,0.4672897196261682,0.4878048780487805,(+114),(+105),2022-05-08
742,Erick Fedde,CWS,SP,WSH at LAA,4.5,4.5,0.5145631067961165,0.5121951219512195,(-106),(-105),2022-05-08
743,George Kirby,SEA,SP,TB at SEA,4.5,4.5,0.43478260869565216,0.6296296296296297,(+130),(-170),2022-05-08
744,Kyle Gibson,STL,SP,NYM at PHI,3.5,3.5,0.588477366255144,0.45871559633027525,(-143),(+118),2022-05-08
745,Max Scherzer,TEX,SP,NYM at PHI,6.5,6.5,0.4854368932038835,0.5726495726495726,(+106),(-134),2022-05-08
746,Trevor Rogers,MIA,SP,MIA at SD,4.5,4.5,0.5145631067961165,0.5454545454545454,(-106),(-120),2022-05-08
747,Joe Musgrove,SD,SP,MIA at SD,5.5,6.5,0.609375,0.5918367346938775,(-156),(-145),2022-05-08
748,German Marquez,COL,SP,COL at ARI,4.5,4.5,0.5121951219512195,0.5412844036697247,(-105),(-118),2022-05-08
749,Zac Gallen,ARI,SP,COL at ARI,5.5,5.5,0.5454545454545454,0.4444444444444444,(-120),(+125),2022-05-08
750,Gerrit Cole,NYY,SP,TEX at NYY,7.5,7.5,0.4716981132075472,0.5867768595041323,(+112),(-142),2022-05-08
751,Jordan Lyles,KC,SP,KC at BAL,3.5,4.5,0.6,0.5850622406639004,(-150),(-141),2022-05-08
752,Daniel Lynch,KC,SP,KC at BAL,3.5,3.5,0.6153846153846154,0.4424778761061947,(-160),(+126),2022-05-08
753,Zack Greinke,FA,SP,KC at BAL,3.5,3.5,0.4807692307692308,0.5798319327731093,(+108),(-138),2022-05-08
754,Bruce Zimmerman,BAL,RP,KC at BAL,4.5,4.5,0.5192307692307693,0.5192307692307693,(-108),(-108),2022-05-08
755,Walker Buehler,LAD,SP,LAD at CHC,5.5,5.5,0.46511627906976744,0.574468085106383,(+115),(-135),2022-05-08
756,Marcus Stroman,NYY,SP,LAD at CHC,4.5,4.5,0.425531914893617,0.49019607843137253,(+135),(+104),2022-05-08
757,Tyler Wells,BAL,SP,KC at BAL,3.5,3.5,0.609375,0.45045045045045046,(-156),(+122),2022-05-09
758,Jordan Lyles,KC,SP,KC at BAL,3.5,3.5,0.5833333333333334,0.4672897196261682,(-140),(+114),2022-05-09
759,Jonathan Gray,TEX,SP,TEX at NYY,4.5,5.5,0.47619047619047616,0.5798319327731093,(+110),(-138),2022-05-09
760,Nestor Cortes,NYY,SP,TEX at NYY,5.5,6.5,0.6031746031746031,0.576271186440678,(-152),(-136),2022-05-09
761,Julio Urias,FA,SP,LAD at PIT,5.5,5.5,0.5454545454545454,0.47619047619047616,(-120),(+110),2022-05-09
762,Jose Quintana,NYM,SP,LAD at PIT,3.5,4.5,0.5867768595041323,0.6254681647940075,(-142),(-167),2022-05-09
763,Brandon Woodruff,FA,SP,MIL at CIN,6.5,6.5,0.5192307692307693,0.5215311004784688,(-108),(-109),2022-05-09
764,Luis Castillo,SEA,SP,MIL at CIN,5.5,5.5,0.46511627906976744,0.6078431372549019,(+115),(-155),2022-05-09
765,Paul Blackburn,OAK,SP,OAK at DET,3.5,4.5,0.6153846153846154,0.5934959349593496,(-160),(-146),2022-05-09
766,Michael Pineda,FA,SP,OAK at DET,4.5,4.5,0.45454545454545453,0.5575221238938053,(+120),(-126),2022-05-09
767,Michael Kopech,CWS,SP,CLE at CWS,4.5,5.5,0.6,0.5652173913043478,(-150),(-130),2022-05-09
768,Zach Plesac,LAA,SP,CLE at CWS,3.5,4.5,0.5555555555555556,0.5370370370370371,(-125),(-116),2022-05-09
769,Noah Syndergaard,FA,SP,TB at LAA,4.5,5.5,0.6078431372549019,0.5726495726495726,(-155),(-134),2022-05-09
770,Elieser Hernandez,LAD,"SP,RP",MIA at ARI,4.5,4.5,0.5,0.4807692307692308,(EVEN),(+108),2022-05-09
771,Humberto Castellanos,ARI,SP,MIA at ARI,3.5,3.5,0.5348837209302325,0.5145631067961165,(-115),(-106),2022-05-09
772,Chris Flexen,CWS,"SP,RP",PHI at SEA,3.5,5.5,0.6226415094339622,0.5,(-165),(EVEN),2022-05-09
773,Ranger Suarez,PHI,SP,PHI at SEA,4.5,4.5,0.4444444444444444,0.5370370370370371,(+125),(-116),2022-05-09
774,Mackenzie Gore,WSH,SP,CHC at SD,5.5,6.5,0.588477366255144,0.5934959349593496,(-143),(-146),2022-05-09
775,Kyle Hendricks,CHC,SP,CHC at SD,3.5,3.5,0.4672897196261682,0.5145631067961165,(+114),(-106),2022-05-09
776,Austin Gomber,COL,SP,COL at SF,4.5,5.5,0.5121951219512195,0.609375,(-105),(-156),2022-05-09
777,Carlos Rodon,NYY,SP,COL at SF,6.5,7.5,0.47619047619047616,0.5555555555555556,(+110),(-125),2022-05-09
778,Frankie Montas,CIN,"SP,RP",DET at OAK,5.5,5.5,0.6153846153846154,0.45454545454545453,(-160),(+120),2022-05-10
779,Tarik Skubal,DET,SP,DET at OAK,6.5,6.5,0.5121951219512195,0.5555555555555556,(-105),(-125),2022-05-10
780,Frankie Montas,CIN,"SP,RP",OAK at DET,6.5,6.5,0.49019607843137253,0.5726495726495726,(+104),(-134),2022-05-10
781,Tarik Skubal,DET,SP,OAK at DET,6.5,6.5,0.4484304932735426,0.6,(+123),(-150),2022-05-10
782,Bryse Wilson,MIL,RP,LAD at PIT,2.5,2.5,0.5918367346938775,0.47619047619047616,(-145),(+110),2022-05-10
783,Anthony Gonsolin,LAD,SP,LAD at PIT,4.5,4.5,0.5652173913043478,0.49019607843137253,(-130),(+104),2022-05-10
784,Hunter Greene,CIN,SP,MIL at CIN,5.5,5.5,0.4854368932038835,0.5,(+106),(EVEN),2022-05-10
785,Freddy Peralta,MIL,SP,MIL at CIN,6.5,6.5,0.46296296296296297,0.4878048780487805,(+116),(+105),2022-05-10
786,Yusei Kikuchi,TOR,SP,TOR at NYY,4.5,5.5,0.5867768595041323,0.6226415094339622,(-142),(-165),2022-05-10
787,Luis Severino,NYM,SP,TOR at NYY,5.5,5.5,0.5192307692307693,0.5412844036697247,(-108),(-118),2022-05-10
788,Patrick Corbin,WSH,SP,NYM at WSH,4.5,4.5,0.4672897196261682,0.5495495495495496,(+114),(-122),2022-05-10
