Name,Team,W,L,QS,ERA,G,GS,SV,HLD,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,PlayerId
"Matt Brash","SEA",5,4,,3.56671,63,0,6,11,63,274,51,27,25,7,31,,3,84,12.0079,4.39894,2.72973,0.951123,0.306991,0.112462,0.19452888518571854,0.211806,1.29458,0.296089,0.760369,,,3.58529,0.770424,0.851664,251.1699981689453,,,,"25756"
"Casey Mize","DET",4,7,,4.60815,21,21,0,0,106,447,103,59,54,16,31,,8,79,6.67712,2.63323,2.53571,1.31661,0.176179,0.0694789,0.10669974237680435,0.252717,1.26437,0.279152,0.670611,,,4.77019,0.768832,0.919547,445.3299865722656,,,,"20492"
"Peter Lambert","COL",5,7,,5.383,37,18,0,1,108,486,117,71,65,17,43,,7,89,7.36621,3.58867,2.05263,1.41658,0.18267,0.088993,0.09367681294679642,0.26893,1.47954,0.303448,0.658333,,,5.04937,0.768156,0.76985,999,,,,"17969"
"Evan Phillips","LAD",5,2,,3.51687,66,0,30,5,66,270,55,28,26,9,21,,4,75,10.2309,2.87744,3.55556,1.27886,0.278261,0.0782609,0.19999998807907104,0.22488,1.15453,0.284672,0.762082,,,3.94776,0.766257,1.17975,97,,,,"17734"
"Jhony Brito","SDP",7,6,,4.02632,46,10,0,1,88,371,84,42,39,11,25,,5,71,7.26316,2.60526,2.78788,1.10526,0.191268,0.0686071,0.12266112118959427,0.246606,1.24561,0.282738,0.710784,,,4.26381,0.762743,0.789455,560.8300170898438,,,,"25386"
"Carlos Estévez","LAA",5,5,,4.25455,66,0,20,7,66,275,56,34,31,10,28,,1,76,10.3091,3.76364,2.73913,1.30909,0.275109,0.100437,0.17467248439788818,0.229268,1.27273,0.291045,0.714286,,,4.16413,0.762032,0.376657,233.92999267578125,,,,"14542"
"Andrew Nardi","MIA",4,6,,3.89948,64,0,2,12,64,275,57,30,28,8,26,,4,74,10.4506,3.58752,2.91304,1.09185,0.270161,0.0927419,0.17741936445236206,0.230769,1.2825,0.29932,0.732087,,,3.91362,0.753446,0.778888,546.6199951171875,,,,"25942"
"Jeff Hoffman","PHI",5,5,,4.12698,73,0,2,12,73,299,59,36,33,10,31,,3,84,10.3175,3.80952,2.70833,1.26984,0.280172,0.103448,0.1767241284251213,0.223301,1.23457,0.285714,0.714286,,,4.17215,0.750054,0.644472,459.80999755859375,,,,"17432"
"Paul Skenes","PIT",2,3,,4.56693,11,11,0,0,56,235,54,31,29,7,20,,0,43,6.92913,3.14961,2.2,1.10236,0.184874,0.0840336,0.10084033757448196,0.252294,1.31234,0.287425,0.667178,,,4.3574,0.745119,0.595696,337.6400146484375,,,,"sa3023079"
"Jason Adam","TBR",5,2,,3.48066,64,0,3,12,64,259,47,27,25,7,24,,8,78,10.9392,3.31492,3.3,0.994475,0.3,0.0909091,0.20909089595079422,0.207254,1.10497,0.280992,0.717054,,,3.75228,0.742323,0.916636,316.3800048828125,,,,"11861"
"Drew Rasmussen","TBR",4,2,,3.27453,27,6,0,1,54,218,46,21,20,5,15,,1,51,8.63286,2.48071,3.48,0.793826,0.235772,0.0677507,0.16802167892456055,0.22807,1.13561,0.283401,0.729847,,,3.37632,0.740875,0.852927,599.0999755859375,,,,"25385"
"Aaron Ashby","MIL",6,6,,4.07701,54,10,0,1,89,398,82,44,40,11,44,,5,101,10.1925,4.38279,2.32558,1.12118,0.254453,0.109415,0.1450381577014923,0.234783,1.4043,0.299145,0.745856,,,4.24032,0.733305,0.818159,401.739990234375,,,,"23550"
"Josh Sborz","TEX",5,3,,3.99645,64,0,2,14,64,274,58,31,28,9,25,,0,75,10.5506,3.51687,3,1.27886,0.273859,0.0912863,0.182572603225708,0.232877,1.29663,0.296552,0.744337,,,3.93,0.730666,0.535333,641.8800048828125,,,,"18323"
"Patrick Corbin","WSN",8,15,,5.45061,29,29,0,0,162,731,191,106,98,29,57,,5,124,6.87815,3.17952,2.16327,1.62221,0.169059,0.0781499,0.09090909361839294,0.285714,1.53569,0.31377,0.685393,,,5.21611,0.725905,0.120263,730.3300170898438,,,,"9323"
"Paul Sewald","ARI",5,2,,3.6,66,0,28,4,66,269,55,29,26,10,23,,2,79,10.8,3.10909,3.47368,1.30909,0.294643,0.0848214,0.2098214328289032,0.226601,1.18182,0.294574,0.762082,,,3.8914,0.723565,1.14391,80.19000244140625,,,,"13892"
"Brandon Williamson","CIN",3,6,,5.05066,31,15,0,1,85,379,86,52,48,13,38,,5,77,8.13718,3.99844,2.03509,1.40296,0.203509,0.1,0.10350877046585083,0.256917,1.45752,0.297297,0.685535,,,4.96977,0.71953,0.487992,999,,,,"25463"
"Jonathan Loáisiga","NYY",6,5,,3.68421,64,0,3,13,64,263,57,29,26,7,16,,4,57,8.07018,2.2807,3.53846,1.05263,0.218009,0.0616114,0.15639811009168625,0.235897,1.1501,0.27972,0.711462,,,3.91781,0.719032,0.728033,693.0700073242188,,,,"19753"
"Javier Assad","CHC",5,5,,4.33071,49,13,0,1,112,492,112,58,54,15,44,,7,90,7.16535,3.54331,2.02222,1.1811,0.182,0.09,0.09200000017881393,0.254464,1.39108,0.289474,0.724638,,,4.73361,0.715376,1.01871,489.54998779296875,,,,"21741"
"Corey Kluber",,4,6,,5.25773,15,15,0,0,71,319,82,45,42,11,21,,6,61,7.73196,2.68041,2.88462,1.4433,0.192308,0.0666667,0.12564103305339813,0.280112,1.4433,0.320896,0.667293,,,4.75561,0.69788,0.128717,999,,,,"2429"
"Tyler Mahle","TEX",3,3,,4.19492,22,8,0,1,57,241,52,29,27,8,20,,2,58,9.07627,3.20339,2.83333,1.29661,0.239919,0.0846774,0.1552419438958168,0.238307,1.26271,0.28754,0.71885,,,4.30589,0.68876,0.625465,654.3300170898438,,,,"16358"
"Chris Martin","BOS",5,3,,3.94919,66,0,2,13,66,282,73,32,29,9,12,,2,61,8.31409,1.66282,5,1.24711,0.216216,0.0432432,0.17297297716140747,0.272727,1.2933,0.323077,0.735294,,,3.83241,0.677754,0.801938,519.760009765625,,,,"11847"
"Hector Neris","CHC",6,4,,3.72414,70,0,6,12,70,288,57,31,29,10,27,,5,78,10.0862,3.41379,2.95455,1.24138,0.271967,0.0920502,0.17991630733013153,0.220657,1.18966,0.278571,0.743945,,,4.15159,0.6711,1.04197,492.1199951171875,,,,"11804"
"Colin Poche","TBR",8,5,,3.52365,63,0,1,15,63,258,51,27,25,7,24,,2,68,9.69005,3.37684,2.86957,1.02773,0.262948,0.0916335,0.17131474614143372,0.221239,1.19086,0.281046,0.743671,,,3.80969,0.666549,0.713533,634.6900024414062,,,,"19403"
"Tommy Henry","ARI",4,4,,4.43151,30,11,0,1,79,343,78,42,39,9,32,,3,61,6.92927,3.62578,1.91111,1.04745,0.176955,0.0925926,0.08436213433742523,0.254005,1.3966,0.289941,0.703919,,,4.54421,0.666044,0.725331,999,,,,"26285"
"Julian Merryweather","CHC",3,2,,3.96825,63,0,2,14,63,269,53,30,28,9,27,,2,83,11.9048,3.80952,3.125,1.26984,0.309917,0.0991736,0.21074380725622177,0.222222,1.26984,0.300752,0.740132,,,3.81941,0.663758,0.543089,527.7100219726562,,,,"16703"
"Justin Lawrence","COL",5,5,,4.54545,66,0,21,5,66,291,60,36,33,8,30,,7,72,9.87013,4.15584,2.375,1.03896,0.248366,0.104575,0.1437908485531807,0.235955,1.37085,0.300546,0.680191,,,4.25071,0.645213,0.797063,396.5,,,,"17639"
"Kevin Ginkel","ARI",5,4,,3.6,64,0,7,11,64,268,54,28,26,7,26,,2,70,9.9,3.6,2.75,1.05,0.262948,0.0956175,0.16733068227767944,0.226667,1.25,0.289474,0.751534,,,3.87171,0.625032,1.04945,454.19000244140625,,,,"19876"
"Garrett Crochet","CHW",6,6,,3.9779,57,6,0,4,77,330,65,37,34,10,38,,1,92,10.7735,4.47514,2.40741,1.16022,0.27897,0.11588,0.16309011727571487,0.22439,1.34438,0.293233,0.743671,,,4.08377,0.614371,0.659147,538.2899780273438,,,,"27463"
"Trevor Williams","WSN",5,7,,5.14286,38,19,0,1,115,517,130,71,66,21,40,,5,94,7.3125,3.13393,2.33333,1.60714,0.181275,0.0776892,0.10358564555644989,0.275109,1.47321,0.305476,0.70073,,,5.13004,0.609756,0.362125,749.7100219726562,,,,"16977"
"Kenley Jansen","BOS",6,4,,4.17219,64,0,32,2,64,267,58,32,30,10,24,,3,73,10.3311,3.37748,3.05882,1.39073,0.275132,0.0899471,0.18518517911434174,0.241176,1.28035,0.306306,0.726141,,,4.22634,0.604245,0.697355,118.16999816894531,,,,"3096"
"David Robertson","TEX",5,6,,4.13002,63,0,11,8,63,270,58,31,29,8,27,,4,70,9.98088,3.78585,2.63636,1.20459,0.258929,0.0982143,0.1607142835855484,0.241206,1.33843,0.30597,0.730897,,,4.21106,0.599115,0.554861,411.45001220703125,,,,"8241"
"Kyle Finnegan","WSN",5,6,,4.13115,66,0,21,7,66,281,63,32,30,9,25,,1,64,8.70492,3.39344,2.56522,1.18033,0.226923,0.0884615,0.13846155256032944,0.245763,1.32787,0.295858,0.730659,,,4.20586,0.594602,0.70214,233.39999389648438,,,,"15009"
"Cody Bradford","TEX",5,6,,4.40784,43,8,0,1,76,323,78,40,37,11,20,,3,64,7.61353,2.32413,3.27586,1.36242,0.197917,0.0604167,0.13749999180436134,0.259508,1.29118,0.295522,0.709571,,,4.41265,0.591965,0.603662,720.9299926757812,,,,"27597"
"Jackson Rutledge","WSN",4,5,,5.25,22,16,0,1,82,369,87,52,48,11,33,,8,59,6.41667,3.66667,1.75,1.25,0.158763,0.0907216,0.06804124265909195,0.264501,1.46296,0.292035,0.656934,,,5.13467,0.58792,0.184687,999,,,,"26215"
"Josh Winckowski","BOS",5,4,,4.36364,69,2,2,15,76,331,78,40,37,9,25,,2,69,8.18182,3,2.72727,1.09091,0.209302,0.0767442,0.13255812972784042,0.258883,1.36364,0.308219,0.7022,,,4.10353,0.587683,0.509533,694.739990234375,,,,"22387"
"Clay Holmes","NYY",5,4,,3.83607,66,0,31,3,66,275,53,30,28,8,26,,5,72,9.88525,3.54098,2.79167,1.03279,0.26378,0.0944882,0.16929136216640472,0.217778,1.19672,0.278146,0.712025,,,3.97635,0.584846,0.793027,111.76000213623047,,,,"13649"
"Taylor Rogers","SFG",7,6,,3.97351,63,0,2,14,63,274,57,31,28,8,24,,6,81,11.5232,3.37748,3.41176,1.19205,0.294416,0.0862944,0.20812183618545532,0.232955,1.28035,0.3125,0.725806,,,3.80692,0.582454,0.311924,700.3300170898438,,,,"13449"
"Chad Green","TOR",7,4,,3.53349,60,0,0,12,60,242,53,25,24,8,15,,0,69,10.3926,2.28637,4.54545,1.24711,0.285714,0.0628571,0.22285712510347366,0.231707,1.13164,0.296296,0.763547,,,3.50908,0.581763,0.56811,718.4500122070312,,,,"15552"
"Pedro Avila","SDP",4,5,,4.53305,30,18,0,1,94,417,88,52,48,12,45,,8,85,8.12172,4.24974,1.91111,1.13326,0.204276,0.106888,0.0973871722817421,0.241848,1.40609,0.285185,0.699659,,,4.75557,0.579012,0.57601,714.6900024414062,,,,"18864"
"Jacob deGrom","TEX",1,1,,2.89433,3,3,0,0,18,68,13,6,6,2,4,,0,26,13.0934,2.06738,6.33333,1.24043,25.65,4.05,21.59999942779541,0.202532,0.964778,0.293233,0.793651,,,2.87219,0.575323,0.602194,442.2099914550781,,,,"10954"
"Roansy Contreras","PIT",3,3,,4.333,51,5,0,4,70,295,65,36,34,8,24,,2,67,8.666,3.06921,2.82353,1.08325,0.227488,0.0805687,0.14691944420337677,0.241558,1.27382,0.292419,0.680581,,,4.0073,0.562395,0.45203,657.0499877929688,,,,"22810"
"Zach Davies",,3,5,,4.98489,19,19,0,0,92,409,97,55,51,13,42,,2,70,6.88822,4.07855,1.68889,1.26888,0.171946,0.10181,0.07013574987649918,0.265823,1.51057,0.298361,0.697853,,,4.97709,0.557313,0.476101,999,,,,"13183"
"JoJo Romero","STL",5,4,,3.67973,64,0,3,14,64,275,58,28,26,9,24,,2,75,10.5792,3.37308,3.13636,1.22658,0.273809,0.0873016,0.1865079030394554,0.232456,1.27768,0.298013,0.768025,,,3.9024,0.554472,0.803358,672.4500122070312,,,,"19574"
"Nick Nastrini","CHW",3,4,,4.89971,13,13,0,0,57,251,53,33,31,8,28,,4,57,9.02579,4.46991,2.01923,1.2894,0.225806,0.111828,0.11397849023342133,0.243842,1.44222,0.293706,0.684615,,,4.80232,0.55036,0.392581,999,,,,"sa3017413"
"Pierce Johnson","ATL",5,4,,4.03509,63,0,1,13,63,275,58,31,28,10,26,,0,86,12.2807,3.68421,3.33333,1.40351,0.3125,0.09375,0.2187499701976776,0.231527,1.32554,0.312,0.757042,,,3.78136,0.540318,0.419333,648.3599853515625,,,,"13435"
"Brusdar Graterol","LAD",4,2,,3.68852,64,0,8,11,64,264,60,28,26,7,16,,5,51,7.22951,2.21311,3.26667,1.03279,0.194444,0.0595238,0.134920634329319,0.24569,1.18033,0.284091,0.723473,,,4.12389,0.538245,0.942632,422.6400146484375,,,,"20367"
"Ryan Borucki","PIT",3,3,,3.72093,60,0,0,11,60,245,51,26,25,6,20,,3,60,9.06977,3.02326,3,0.930233,0.246835,0.0822785,0.16455695778131485,0.230769,1.18863,0.29,0.717822,,,3.746,0.5347,0.589543,750.0999755859375,,,,"16350"
"Griffin Jax","MIN",6,5,,4.20779,64,0,2,12,64,268,58,32,30,8,20,,3,66,9.23377,2.80519,3.29167,1.16883,0.244582,0.0743034,0.1702786386013031,0.237288,1.22078,0.291262,0.6875,,,3.98231,0.534251,0.3305,517.9000244140625,,,,"20253"
"Drew Rucinski",,3,6,,4.7864,11,11,0,0,65,294,67,37,35,9,31,,4,64,8.86661,4.23714,2.09259,1.25545,0.217726,0.104046,0.11368013918399811,0.257642,1.49956,0.31003,0.708556,,,4.69358,0.532628,0.514734,999,,,,"12499"
"Caleb Thielbar","MIN",5,3,,3.95122,62,0,1,12,62,263,59,29,27,9,20,,2,70,10.0976,2.85366,3.53846,1.31707,0.264368,0.0747126,0.18965516984462738,0.24375,1.26829,0.305556,0.756881,,,3.93797,0.527199,0.421228,747.5,,,,"10078"
"Brooks Raley","NYM",1,3,,4.4,64,0,1,15,64,282,58,34,31,7,28,,6,71,10,4,2.5,1,0.252525,0.10101,0.1515151709318161,0.235632,1.35556,0.302521,0.685185,,,4.07726,0.525587,-0.0292339,730.3800048828125,,,,"10061"
"Matt Strahm","PHI",6,4,,3.92338,68,0,2,11,68,276,58,32,30,10,19,,3,75,9.98679,2.4967,4,1.30779,0.273616,0.0684039,0.20521172136068344,0.229682,1.13606,0.287234,0.708215,,,3.87591,0.519448,0.44543,489.4800109863281,,,,"13799"
"Emilio Pagán","CIN",4,5,,4.63588,66,0,2,12,66,274,61,36,34,12,22,,1,67,9.1119,3.0373,3,1.59858,0.24359,0.0811966,0.16239316016435623,0.242991,1.2611,0.285714,0.701754,,,4.60495,0.514189,0.325813,648.0999755859375,,,,"14771"
"Yonny Chirinos",,4,4,,4.7779,11,11,0,0,78,335,84,45,41,12,24,,3,50,5.75298,2.82774,2.03448,1.36511,0.148241,0.0728643,0.07537689059972763,0.273973,1.39762,0.294521,0.694698,,,5.02102,0.514072,0.562596,999,,,,"16401"
"Will Smith","KCR",4,5,,4.17795,64,0,10,9,64,265,58,32,30,9,21,,2,64,9.05223,2.95938,3.05882,1.21857,0.242991,0.0794393,0.16355140507221222,0.241026,1.23791,0.294118,0.701107,,,4.1061,0.511124,0.567256,339.7900085449219,,,,"8048"
"Alex Vesia","LAD",5,3,,3.85502,60,0,1,12,60,251,48,28,26,9,24,,3,77,11.5651,3.55848,3.25,1.33443,0.307087,0.0944882,0.21259842813014984,0.215859,1.20264,0.285714,0.745033,,,3.94697,0.509598,0.344162,746.8300170898438,,,,"25007"
"Ken Waldichuk","OAK",2,3,,4.32763,22,8,0,1,58,255,54,30,28,7,26,,4,58,9.02201,4.03423,2.23636,1.02689,0.228625,0.10223,0.12639405578374863,0.240506,1.37734,0.296736,0.702811,,,4.29823,0.504644,0.413999,745.52001953125,,,,"27681"
"Alex Lange","DET",5,6,,4.16268,65,0,20,6,65,283,51,32,30,7,36,,5,86,11.9139,5.02392,2.37143,1.00478,0.304029,0.128205,0.17582419514656067,0.2103,1.33971,0.293706,0.714286,,,3.97274,0.489374,0.5154,190.30999755859375,,,,"19883"
"Will Vest","DET",2,3,,3.98637,62,0,1,15,62,267,58,30,27,7,22,,2,64,9.35264,3.21976,2.90476,1.07325,0.241107,0.0830039,0.15810275822877884,0.23913,1.29472,0.296296,0.725076,,,3.9024,0.486643,0.448172,718.1400146484375,,,,"19769"
"José Leclerc","TEX",1,2,,4.26316,66,0,19,6,66,283,53,34,31,9,35,,5,80,10.8947,4.73684,2.3,1.26316,0.282787,0.122951,0.1598360762000084,0.219048,1.33333,0.285714,0.725309,,,4.44802,0.484343,0.400754,182.7100067138672,,,,"14524"
"Caleb Ferguson","NYY",6,3,,3.87931,62,0,1,13,62,268,56,29,27,7,22,,6,67,9.77586,3.25862,3,1.08621,0.250996,0.0836653,0.16733068227767944,0.232143,1.25862,0.292208,0.727848,,,4.04814,0.4743,0.398296,749.9299926757812,,,,"19349"
"Seranthony Domínguez","PHI",8,7,,4.15385,70,0,2,12,70,296,61,35,32,9,34,,1,79,10.2115,4.32692,2.36,1.21154,0.268182,0.113636,0.15454546362161636,0.231959,1.34615,0.296875,0.730897,,,4.23581,0.47135,0.380515,683.0700073242188,,,,"19249"
"Huascar Ynoa","ATL",5,4,,4.35277,41,6,0,1,67,289,63,35,32,9,27,,3,67,9.08961,3.71266,2.44828,1.1522,0.232787,0.095082,0.13770490884780884,0.241758,1.35135,0.295337,0.703883,,,4.265,0.46935,0.440601,692.47998046875,,,,"20468"
"Vince Velasquez","PIT",2,3,,4.5,6,6,0,0,31,136,30,17,16,4,13,,1,32,9.3,3.75,2.48,1.2,0.237548,0.0957854,0.14176245778799057,0.24359,1.36667,0.29878,0.706215,,,4.27171,0.468783,0.307672,999,,,,"11189"
"Joel Payamps","MIL",5,5,,4.01538,64,0,2,12,64,273,59,31,29,9,24,,3,63,8.86154,3.32308,2.66667,1.24615,0.231047,0.0866426,0.1444043293595314,0.24,1.29231,0.288136,0.742297,,,4.33196,0.467118,0.629875,542.2899780273438,,,,"14332"
"Steven Okert","MIA",3,3,,3.96825,60,0,0,12,60,250,50,29,26,7,23,,5,71,10.6349,3.49206,3.04545,1.11111,0.283898,0.0932203,0.1906779557466507,0.22488,1.21693,0.296296,0.709459,,,3.92523,0.458599,0.330412,999,,,,"13580"
"Shawn Armstrong","TBR",2,1,,3.66667,62,0,1,12,62,263,57,28,25,7,18,,3,65,9.5,2.66667,3.5625,1,0.248908,0.069869,0.17903928458690643,0.238095,1.22222,0.29932,0.729167,,,3.64393,0.454775,0.333017,750.6900024414062,,,,"12857"
"Sam Hentges","CLE",3,2,,3.61257,62,0,1,13,62,268,57,27,25,6,25,,1,66,9.58115,3.61257,2.65217,0.942408,0.245968,0.0927419,0.15322580933570862,0.236607,1.32635,0.299363,0.754438,,,3.7437,0.44942,0.603894,750.9299926757812,,,,"18548"
"Aroldis Chapman","PIT",5,5,,3.91304,62,0,5,11,62,267,46,30,27,10,36,,1,100,14.5342,5.21739,2.78571,1.49068,0.375,0.134615,0.24038462340831757,0.201117,1.32505,0.301075,0.776515,,,3.97968,0.444396,0.462144,343.1400146484375,,,,"10233"
"Orion Kerkering","PHI",4,2,,3.89948,64,0,4,8,64,266,59,30,28,9,17,,2,70,9.82669,2.33969,4.2,1.24783,0.2625,0.0625,0.20000001788139343,0.237668,1.17851,0.296053,0.721831,,,3.75764,0.443571,0.369662,999,,,,"31776"
"Jordan Lyles","KCR",5,11,,5.61331,38,19,0,1,127,559,142,85,79,23,42,,4,91,6.48649,2.99376,2.16667,1.62162,0.163522,0.0754717,0.08805032074451447,0.277873,1.4553,0.300221,0.650922,,,5.25781,0.441977,-0.0872667,744.5499877929688,,,,"7593"
"Hayden Wesneski","CHC",3,4,,4.51327,38,6,0,1,66,281,63,36,33,9,24,,3,61,8.31858,3.27434,2.54054,1.23894,0.216092,0.0850575,0.1310344859957695,0.246193,1.3176,0.29021,0.690559,,,4.40548,0.437598,0.398685,528.6900024414062,,,,"27581"
"John Brebbia","CHW",4,6,,4.46953,66,0,23,5,66,283,64,36,33,10,22,,1,69,9.34537,3.0474,3.06667,1.42212,0.242105,0.0789474,0.1631578952074051,0.247126,1.30926,0.297521,0.705394,,,4.31599,0.436925,0.0334231,570.0999755859375,,,,"12777"
"Sawyer Gipson-Long","DET",4,5,,4.31448,34,6,0,1,61,261,60,31,29,8,19,,2,56,8.2838,2.76127,3,1.20805,0.214765,0.0715884,0.14317671954631805,0.250608,1.29434,0.295681,0.701906,,,4.19464,0.429675,0.444283,378.0199890136719,,,,"26048"
"Joan Adon","WSN",3,5,,4.9916,46,8,0,1,78,347,80,46,43,10,33,,5,65,7.48739,3.78151,1.98,1.13445,0.186441,0.094162,0.09227871894836426,0.257384,1.44538,0.297222,0.668874,,,4.66681,0.425745,0.152045,999,,,,"22925"
"Nick Anderson","KCR",3,5,,4.05836,60,0,2,11,60,253,60,29,27,8,16,,2,57,8.59416,2.38727,3.6,1.19363,0.226415,0.0628931,0.16352201998233795,0.256757,1.27321,0.308411,0.731707,,,3.9447,0.42266,0.364407,525.3599853515625,,,,"18337"
"Tyler Holton","DET",3,2,,3.84217,61,0,1,12,61,249,55,28,26,7,17,,2,55,8.15006,2.44502,3.33333,1.04787,0.221519,0.0664557,0.15506329387426376,0.239726,1.17723,0.286385,0.701531,,,3.88893,0.421861,0.513646,745.1900024414062,,,,"26231"
"Trevor Gott","OAK",2,4,,4.03509,62,0,3,11,62,266,58,30,28,7,23,,4,63,9.12281,3.33333,2.73684,1.05263,0.236364,0.0863636,0.15000001341104507,0.242424,1.30604,0.3,0.716724,,,4.03477,0.40099,0.213304,737.760009765625,,,,"15046"
"Joe Ross","MIL",5,5,,4.78582,41,13,0,1,93,404,94,53,49,15,34,,7,78,7.57755,3.32349,2.28,1.46233,0.192568,0.0844595,0.10810809582471848,0.259398,1.38848,0.292929,0.699746,,,5.0128,0.40048,0.524241,669.8300170898438,,,,"12972"
"Yimi García","TOR",4,3,,4.08377,63,0,1,16,63,267,58,31,29,9,21,,4,66,9.42408,2.98429,3.15789,1.25654,0.246914,0.0781893,0.16872428357601166,0.240909,1.25654,0.296053,0.723684,,,4.18,0.397844,0.330135,725.3800048828125,,,,"12095"
"Jeffrey Springs","TBR",2,1,,3.31104,13,3,0,1,27,109,23,11,10,4,7,,0,32,10.8361,2.50836,4.32,1.20401,0.29589,0.0684932,0.22739727050065994,0.224189,1.12598,0.292237,0.771971,,,3.45571,0.396686,0.395777,491.95001220703125,,,,"17677"
"Trevor Stephan","CLE",6,5,,3.8949,63,0,1,16,63,272,56,29,27,8,25,,4,70,10.0155,3.61669,2.76923,1.11283,0.258065,0.09319,0.16487453877925873,0.232932,1.2983,0.295858,0.741758,,,4.02784,0.395777,0.5504,731.739990234375,,,,"19932"
"Yennier Cano","BAL",3,2,,3.66812,64,0,4,12,64,269,60,28,26,7,20,,3,60,8.38428,2.8821,2.90909,1.04803,0.221453,0.0761246,0.14532871544361115,0.242424,1.25182,0.291667,0.748663,,,3.9974,0.387569,0.863269,346.92999267578125,,,,"25911"
"Ricky Tiedemann","TOR",2,2,,4.08575,14,6,0,1,34,147,29,17,15,4,16,,3,39,10.4414,4.19924,2.48649,1.13493,0.268222,0.107872,0.16034986823797226,0.22408,1.31148,0.28934,0.722222,,,4.23865,0.386026,0.354126,999,,,,"sa3018096"
"Tyler Kinley","COL",3,3,,5.06702,64,0,8,9,64,275,63,39,36,10,26,,2,62,8.68633,3.6193,2.4,1.44772,0.225,0.09375,0.1312500163912773,0.256944,1.3941,0.303922,0.665138,,,4.70276,0.384012,0.223872,549.7899780273438,,,,"18297"
"Zach Plesac","LAA",4,6,,5.20183,32,11,0,1,79,345,86,49,46,14,25,,3,57,6.44037,2.88991,2.22857,1.56881,0.164557,0.0738397,0.09071730077266693,0.271264,1.40367,0.292899,0.672468,,,5.1633,0.373646,0.152241,748.9500122070312,,,,"19979"
"Brandon Walter","BOS",1,1,,4.71845,5,5,0,0,28,122,30,16,15,4,9,,2,22,7.16505,2.79612,2.5625,1.13592,0.181818,0.0709534,0.11086475104093552,0.269417,1.38835,0.309148,0.68109,,,4.43951,0.372347,0.287901,999,,,,"26056"
"Adam Ottavino","NYM",5,4,,3.98077,63,0,2,12,63,274,56,30,28,6,30,,6,67,9.51923,4.32692,2.2,0.865385,0.243363,0.110619,0.13274335116147995,0.234694,1.36538,0.301471,0.71875,,,4.12043,0.36985,0.478267,654.1400146484375,,,,"1247"
"Emerson Hancock","SEA",4,5,,4.43861,30,11,0,1,70,305,70,38,35,9,26,,4,54,6.89402,3.30535,2.08571,1.13326,0.177184,0.0849515,0.09223300963640213,0.252688,1.35362,0.285714,0.695187,,,4.61915,0.368065,0.338715,999,,,,"27470"
"Tim Mayza","TOR",3,3,,3.61974,62,0,0,13,62,258,58,27,25,7,20,,1,53,7.73309,2.96161,2.61111,0.987203,0.20614,0.0789474,0.12719297409057617,0.244019,1.26143,0.288462,0.742574,,,4.00458,0.368023,0.62378,750.3099975585938,,,,"15042"
"Enyel De Los Santos","SDP",4,3,,3.9375,66,0,1,15,66,273,56,31,29,8,23,,3,65,8.85938,3.09375,2.86364,1.125,0.237736,0.0830189,0.15471698343753815,0.225,1.1875,0.272189,0.709877,,,4.08317,0.364171,0.449248,738.2100219726562,,,,"18403"
"Matthew Liberatore","STL",4,4,,4.36319,40,6,0,1,66,289,64,35,32,8,27,,4,59,7.98685,3.69762,2.16,1.10929,0.202627,0.0938086,0.10881801694631577,0.248421,1.38044,0.292614,0.707483,,,4.51223,0.362486,0.339402,673.4000244140625,,,,"22294"
"Joe Jiménez","ATL",4,1,,3.61377,62,0,0,12,62,258,52,27,25,9,20,,5,81,11.7017,2.92543,4,1.37667,0.311927,0.0779817,0.23394495248794556,0.22335,1.16635,0.297521,0.763052,,,3.84777,0.356622,0.598988,684.9000244140625,,,,"15761"
"Gabe Speier","SEA",2,2,,3.75712,63,0,0,16,63,262,57,29,26,8,14,,5,62,8.88046,2.04934,4.33333,1.19545,0.237443,0.0547945,0.1826484017074108,0.236453,1.13852,0.284722,0.717131,,,3.91918,0.356063,0.470168,749.02001953125,,,,"17170"
"Ryan Walker","SFG",4,4,,4.02985,60,0,0,11,60,262,56,29,27,7,23,,4,71,10.6119,3.49254,3.03846,1.07463,0.269625,0.0887372,0.1808873564004898,0.235741,1.31343,0.306818,0.729167,,,3.79235,0.354012,0.22798,740.47998046875,,,,"20423"
"Ryan Brasier",,2,1,,4.15385,62,0,1,15,62,252,56,31,29,8,20,,2,54,7.78846,2.94231,2.64706,1.21154,0.21327,0.0805687,0.13270142674446106,0.244792,1.23077,0.285714,0.701107,,,4.37043,0.344121,0.301039,744.739990234375,,,,"5615"
"Tylor Megill","NYM",5,6,,4.82517,46,10,0,1,86,381,91,50,46,13,34,,3,74,7.76224,3.56643,2.17647,1.32867,0.194056,0.0891608,0.10489510744810104,0.265504,1.46076,0.305699,0.700124,,,4.75465,0.343744,0.153674,547.3800048828125,,,,"21318"
"Will Warren","NYY",3,3,,4.54928,23,6,0,1,50,217,48,27,25,7,19,,3,43,7.8096,3.48778,2.23913,1.21314,0.199612,0.0891473,0.11046512424945831,0.24569,1.34794,0.284058,0.690407,,,4.58613,0.338005,0.273399,999,,,,"sa3018149"
