Name,Team,W,L,QS,ERA,G,GS,SV,HLD,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,PlayerId
"Kodai Senga","NYM",11.9233,9.8883,17.6567,3.74727,30.78,30.78,0,0,186.618,793.106,159.843,84.3056,77.7008,22.3941,78.7768,,6.5368,214.774,10.3579,3.79916,2.72636,1.08,0.270801,0.099327,0.17147402465343475,0.225833,1.27866,0.292056,0.744515,0.431275,,3.88476,3.28574,3.22811,66.37999725341797,,,,"31838"
"Blake Snell",,11.676,9.5404,16.2944,3.66048,30.78,30.78,0,0,176.432,749.18,143.819,77.7392,71.7583,20.6229,81.5197,,5.2622,221.035,11.2753,4.15842,2.71143,1.052,0.295036,0.108812,0.18622402846813202,0.217119,1.2772,0.292808,0.75127,0.412,,3.7446,3.28207,3.62084,64.9000015258789,,,,"13543"
"Corbin Burnes","BAL",12.6231,10.2307,18.9801,3.71614,32,32,0,0,197.174,829.508,179.057,88.5828,81.414,24.1867,61.1007,,9.2142,208.782,9.52986,2.78894,3.41702,1.104,0.251694,0.073659,0.1780349388718605,0.235851,1.218,0.294304,0.734743,0.454636,,3.8018,3.23299,3.45005,24.3799991607666,,,,"19361"
"Jordan Montgomery",,11.8051,10.7022,17.1374,3.94152,32,32,0,0,190.721,804.729,187.627,90.6023,83.5256,24.2851,51.8656,,6.6929,173.327,8.17922,2.44751,3.34186,1.146,0.215386,0.064451,0.15093501657247543,0.251453,1.25572,0.297766,0.72455,0.446,,4.01388,3.19495,3.26475,143.86000061035156,,,,"16511"
"Sonny Gray","STL",11.869,9.5593,16.3301,3.828,30.78,30.78,0,0,180.139,763.625,170.412,83.4641,76.6192,20.2557,59.423,,7.8653,171.993,8.59299,2.96885,2.89438,1.012,0.225232,0.077817,0.14741502702236176,0.244726,1.27587,0.297877,0.726489,0.463437,,3.92787,3.09528,3.33979,119.20999908447266,,,,"12768"
"Carlos Rodón","NYY",11.3968,8.4516,14.3879,3.78685,29.16,29.16,0,0,163.187,682.504,138.024,73.3843,68.6626,23.6258,51.8382,,6.881,194.146,10.7074,2.85896,3.74523,1.303,0.284461,0.075953,0.20850806683301926,0.221269,1.16347,0.28176,0.74291,0.334193,,3.8372,3.04844,2.89254,150.74000549316406,,,,"16137"
"Shane Bieber","CLE",11.3677,10.836,18.0937,3.91361,30.78,30.78,0,0,192.768,813.024,189.061,91.1752,83.8243,24.9742,51.3173,,6.3879,181.893,8.49227,2.39591,3.54448,1.166,0.223724,0.063119,0.16060509532690048,0.250307,1.24698,0.299183,0.726352,0.469624,,3.95014,2.92754,2.98794,179.2899932861328,,,,"19427"
"Eduardo Rodriguez","ARI",11.1416,10.1411,15.3152,3.98313,30.78,30.78,0,0,177.128,754.055,172.22,84.8925,78.3913,21.4521,57.9913,,5.5265,168.807,8.5772,2.94659,2.91089,1.09,0.223865,0.0769059,0.14695904403924942,0.2494,1.29969,0.301367,0.725946,0.433343,,3.99924,2.8928,3.10972,192.4499969482422,,,,"13164"
"Chris Sale","ATL",10.588,6.7945,12.255,3.74499,25.92,25.92,0,0,141.036,586.43,124.194,63.126,58.6866,19.1183,41.0184,,7.4154,162.263,10.3546,2.61752,3.95587,1.22,0.276697,0.0699459,0.2067510113120079,0.230846,1.17142,0.294649,0.73737,0.398243,,3.74649,2.77875,2.91185,140.36000061035156,,,,"10603"
"Joe Musgrove","SDP",10.8393,9.8538,16.4547,3.83942,29.16,29.16,0,0,176.935,742.8,166.082,81.6909,75.4809,23.493,45.7498,,11.633,175.025,8.90286,2.32712,3.82571,1.195,0.235629,0.061591,0.1740381009876728,0.242307,1.19723,0.29285,0.727281,0.430665,,3.97569,2.76328,2.84247,102.4000015258789,,,,"12970"
