Name,Team,W,L,QS,ERA,G,GS,SV,HLD,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,PlayerId
"Andrew Nardi","MIA",4.62746,3.19085,0,3.67551,63.6529,0,4.22813,15.27,64.2946,271.356,55.0628,28.5405,26.2573,7.75943,26.6817,1.30535,3.15751,78.6792,11.0136,3.73492,2.94881,1.08617,0.289948,0.0983271,0.19162080436944962,0.227987,1.27141,0.305029,0.750607,,,3.7688,0.640169,0.643801,542.239990234375,4.09688,-0.0335682,0.565392,"25942"
"Orion Kerkering","PHI",3.18151,2.364,0,3.76805,51.6844,0,1.97489,8.61379,52.303,218.351,47.3969,23.802,21.8978,5.94651,17.8342,0,1.50501,59.9946,10.3235,3.06881,3.36401,1.02324,0.274762,0.0816768,0.19308505207300186,0.238161,1.24718,0.311491,0.728028,,,3.5482,0.636321,0.481329,999,3.21651,-1.16919,0.74753,"31776"
"Alexis Díaz","CIN",4.68883,3.87484,0,3.8551,64.3672,0,30.1491,2.45744,65.4443,279.158,51.9064,30.4703,28.0327,7.89139,32.2092,1.39091,5.25382,80.8456,11.118,4.42946,2.51002,1.08524,0.289606,0.11538,0.17422574013471603,0.21476,1.2853,0.28776,0.734187,,,4.06926,0.634891,0.734551,71.76000213623047,3.38831,0.700247,1.86786,"21132"
"Ryne Nelson","ARI",5.78487,6.25248,5.51074,4.79244,25.3956,18.5811,0,0.665891,109.314,469.201,113.657,63.2705,58.2089,17.6413,35.3191,1.27119,3.21411,80.7329,6.64688,2.90788,2.28581,1.45244,0.172065,0.0752751,0.09678974747657776,0.263909,1.36283,0.288949,0.689626,,,4.93342,0.631363,0.768814,610.1400146484375,3.11596,0.917417,0.801417,"26253"
"Joel Payamps","MIL",4.08767,3.5929,0,3.72056,60.8561,0,2.85147,16.4564,65.4128,273.427,61.4935,29.3928,27.0414,8.15966,19.0443,1.46353,3.19215,64.479,8.87152,2.62026,3.38574,1.12267,0.235818,0.0696503,0.16616760939359665,0.244808,1.23122,0.298702,0.740006,,,3.92504,0.627401,0.692757,538.239990234375,1.83333,1.02769,0.694433,"14332"
"Cody Bradford","TEX",4.64279,4.43439,1.88597,4.69228,31.6398,8.74414,0,0.473673,68.9353,289.703,71.0002,39.0657,35.9404,11.5711,16.4468,0.575779,2.34373,59.8905,7.81913,2.14725,3.64147,1.51069,0.206731,0.0567713,0.14995930716395378,0.262078,1.26854,0.297963,0.679061,,,4.51732,0.626574,0.382827,709.3200073242188,3.2016,0.379053,0.455805,"27597"
"Caleb Thielbar","MIN",3.4408,2.22906,0,3.68747,53.9011,0,0.501588,15.6751,52.9361,218.168,46.778,23.5749,21.6889,7.27259,16.4324,0.607219,1.44306,63.6174,10.816,2.79378,3.87145,1.23646,0.291598,0.07532,0.21627771109342575,0.233548,1.19409,0.30529,0.747434,,,3.65053,0.624821,0.44112,747.030029296875,1.45372,-0.338604,0.804247,"10078"
"Jeffrey Springs","TBR",2.32622,1.48274,2.21097,3.46896,12.4041,4.45226,0,0.388967,31.7493,128.601,26.7936,13.3015,12.2374,4.02068,9.14333,0.171559,0.782276,36.2336,10.2712,2.59187,3.96285,1.13975,0.281751,0.0710982,0.2106531336903572,0.225772,1.1319,0.290392,0.746846,,,3.55673,0.624774,0.687296,496.7300109863281,4.62797,1.30093,1.1224,"17677"
"Pierce Johnson","ATL",3.22212,3.51376,0,3.81616,57.2561,0,1.74943,12.4661,56.0222,237.47,49.3859,25.82,23.7544,6.88362,24.0925,1.05532,1.52683,74.7451,12.0078,3.87048,3.10242,1.10586,0.314757,0.101455,0.21330133080482483,0.233117,1.31159,0.326384,0.746514,,,3.5559,0.622584,0.526004,652.27001953125,3.57692,-0.944208,0.588505,"13435"
"Cole Irvin","BAL",4.40672,5.78371,3.65406,4.41266,32.5346,12.7113,0,0.748976,92.3558,390.641,96.7136,49.2191,45.2816,13.8723,21.1718,0.679508,4.92367,70.0981,6.831,2.06318,3.31091,1.35185,0.179444,0.0541977,0.12524601444602013,0.265299,1.27643,0.295255,0.697373,,,4.53737,0.622213,0.670989,690.0499877929688,3.07276,-0.933652,0.288931,"19244"
"Jordan Lyles","KCR",6.48221,9.80107,6.64491,5.34284,31.4817,21.8018,0,0.250831,136.317,589.985,149.376,87.9612,80.9243,25.4521,39.7998,0.420688,5.4898,97.2279,6.41924,2.62769,2.44292,1.68041,0.164797,0.067459,0.0973382443189621,0.274238,1.38777,0.293649,0.659195,,,5.25252,0.61787,-0.0269003,748.780029296875,3.54438,0.987777,1.94591,"7593"
"Sam Hentges","CLE",3.00909,2.34359,0,3.65645,56.4741,0.367709,0.543453,13.2552,60.5732,256.044,55.8205,26.7491,24.6092,5.50247,22.6975,0.817452,1.86372,65.177,9.68403,3.37241,2.87155,0.817559,0.254554,0.0886469,0.16590695083141327,0.241143,1.29625,0.312916,0.731048,,,3.50039,0.611976,0.549164,750.9199829101562,3.24906,-0.535051,0.730699,"18548"
"Brandon Williamson","CIN",3.28069,4.36293,3.81849,5.00643,20.4605,12.7091,0,0.66489,70.604,309.065,72.3376,42.69,39.2748,11.9083,29.065,0.347991,2.91084,61.8216,7.88049,3.70496,2.12701,1.51797,0.200028,0.0940416,0.10598619282245636,0.261063,1.43622,0.297156,0.692928,,,5.05511,0.608424,0.479643,999,2.707,1.33976,0.443893,"25463"
"Roansy Contreras","PIT",3.60441,4.90393,2.23338,4.544,40.6852,9.39865,0.045625,2.01229,82.426,352.461,80.1246,45.2347,41.6159,11.7372,30.7041,0.80436,2.59674,75.2135,8.21248,3.35255,2.44962,1.28157,0.213396,0.0871136,0.12628189474344254,0.251048,1.34458,0.294508,0.694876,,,4.49323,0.606572,0.568911,661.3499755859375,2.43955,-0.0491237,0.227186,"22810"
"Matt Waldron","SDP",3.83239,5.29173,4.62793,4.72992,15.6331,14.1015,0,0.124078,81.4463,348.902,83.8317,46.5259,42.8038,13.9767,25.5733,0.575089,3.30282,62.6178,6.91941,2.82591,2.44856,1.54445,0.179471,0.0732965,0.10617462545633316,0.261953,1.34328,0.28696,0.699919,,,5.01189,0.605345,0.532336,747.4600219726562,4.83947,-1.60986,0.342407,"25550"
"Joe Boyle","OAK",6.35826,6.94485,6.90533,4.44217,25.0587,18.9375,0,0.973099,103.556,458.71,87.1303,55.5575,51.1129,12.0607,66.4548,0.722575,4.81051,111.872,9.72273,5.77553,1.68343,1.04819,0.243885,0.144873,0.09901160001754761,0.224885,1.4831,0.284882,0.7171,,,4.67302,0.59913,0.745873,438.04998779296875,2.79014,0.551335,1.19127,"29608"
"Robert Stephenson","LAA",2.89636,2.77759,0,3.81015,58.5751,0,17.3056,10.5493,57.826,235.185,47.8355,26.6094,24.4807,8.92727,17.8894,1.27559,1.72762,71.6207,11.147,2.78429,4.00353,1.38943,0.304529,0.0760652,0.22846395522356033,0.221904,1.1366,0.288166,0.734885,,,3.80262,0.599072,0.493161,197.22000122070312,3.59996,0.245311,1.31685,"13594"
"Tim Mayza","TOR",3.52423,2.27476,0,3.30833,61.3823,0,0.371567,16.5051,55.3074,230.354,51.2583,22.0984,20.3305,5.44364,16.9453,1.83876,1.75946,54.872,8.92916,2.75745,3.23819,0.885827,0.238207,0.0735618,0.16464515030384064,0.242185,1.23317,0.302739,0.761032,,,3.5649,0.593488,0.754534,750.8400268554688,1.8995,-1.16663,0.961846,"15042"
"Trevor Bauer",,3.01726,3.28421,4.20667,3.81423,10.138,10.138,0,0,57.027,235.583,47.6186,26.2698,24.1683,10.0364,19.7028,0.603028,2.88359,61.2797,9.67116,3.1095,3.1102,1.58395,0.260119,0.0836342,0.1764848455786705,0.223565,1.18052,0.265259,0.770626,,,4.58201,0.589223,1.09872,499.239990234375,3.16047,0.754505,0.840789,"12703"
"Jeff Hoffman","PHI",3.85344,3.11043,0,3.91147,57.0405,0.123284,2.09134,11.5378,61.9987,262.039,51.845,29.2882,26.9451,7.80945,27.2003,1.43511,3.19784,74.1678,10.7665,3.94852,2.72672,1.13365,0.283041,0.103802,0.17923817783594131,0.223816,1.27495,0.29423,0.730519,,,3.97089,0.58778,0.535743,450.04998779296875,2.12237,-2.82073,0.509916,"17432"
"Huascar Ynoa","ATL",3.45106,4.10033,2.49162,4.49825,26.6981,6.80723,0,0.78981,56.2649,240.617,54.1109,30.5669,28.1215,7.78758,21.0418,0.614007,2.29598,58.4982,9.35725,3.3658,2.78009,1.24568,0.243118,0.0874495,0.15566837787628174,0.249039,1.33569,0.306791,0.693942,,,4.21933,0.58624,0.392064,696.6199951171875,4.55969,-0.728804,0.361101,"20468"
"Colin Holderman","PIT",2.4492,2.66499,0,4.0377,59.2801,0,1.64803,16.685,60.7721,261.399,57.51,29.6352,27.2644,5.49138,24.2198,1.79475,3.42982,60.185,8.91305,3.58681,2.48495,0.813243,0.230242,0.0926545,0.13758762925863266,0.246033,1.34486,0.309501,0.703583,,,3.81396,0.577928,0.40709,734.5399780273438,2.49377,-1.25037,0.607898,"22361"
"Joe Ross","MIL",3.53733,5.09652,3.38185,4.47448,22.1814,10.0176,0,0.640653,68.9729,294.676,66.8803,37.2727,34.2908,10.6516,23.9049,0.931464,3.86912,61.8862,8.07529,3.11925,2.58885,1.38988,0.210015,0.0811227,0.12889206409454346,0.25058,1.31625,0.289296,0.705291,,,4.67618,0.569525,0.673552,664.1599731445312,3.88356,-1.01715,0.31012,"12972"
"Brock Stewart","MIN",3.07157,2.43902,0,3.51648,53.5104,0,1.31009,13.6434,55.432,232.717,46.8894,23.5417,21.6584,6.44438,22.4245,2.90905,2.65055,69.8978,11.3487,3.64087,3.11702,1.04632,0.300355,0.0963595,0.20399540662765503,0.225818,1.25043,0.308035,0.759177,,,3.60153,0.568029,0.550947,631.5900268554688,4.60685,-1.73449,0.802276,"16727"
"Julian Merryweather","CHC",3.34313,2.63279,0,3.84627,60.1387,0.0545653,2.97689,15.3514,62.3177,263.475,54.4978,28.9482,26.6323,7.84456,25.4358,0.925952,2.81964,76.9173,11.1085,3.67346,3.02398,1.13292,0.291934,0.0965397,0.1953945755958557,0.231689,1.28268,0.310076,0.739441,,,3.78315,0.565344,0.493446,526,3.07155,-1.02424,0.581128,"16703"
"Lance McCullers Jr.","HOU",2.9346,2.09586,2.73912,3.83998,11.1372,7.03709,0,0.293552,42.8496,182.607,37.558,19.8722,18.2824,4.66838,18.5327,0.204663,2.25254,42.9039,9.0114,3.89254,2.31504,0.980531,0.234952,0.101489,0.13346273452043533,0.232095,1.30901,0.287875,0.730875,,,4.12405,0.563563,0.700562,679.7000122070312,2.81528,1.01193,0.78955,"14120"
"Kenley Jansen","BOS",3.51314,3.53127,0,3.95556,59.1544,0,30.7117,0.68296,58.5827,245.815,50.4207,27.9864,25.7475,7.97643,22.8857,1.49078,2.6189,70.2874,10.7982,3.51591,3.07124,1.22541,0.285936,0.0931012,0.19283460080623627,0.228862,1.25133,0.298805,0.729328,,,3.93156,0.562875,0.558748,116.91999816894531,1.63995,-0.820542,1.9934,"3096"
"Griffin Jax","MIN",4.5006,4.05026,0.596618,3.96668,54.0882,0.815888,1.99654,15.3537,62.1709,259.45,57.4683,29.7841,27.4014,7.35276,18.6629,1.38365,3.02268,63.861,9.24465,2.70169,3.42181,1.0644,0.24614,0.0719328,0.174207404255867,0.241703,1.22455,0.300903,0.703964,,,3.78456,0.560391,0.372395,527.8400268554688,0.882809,0.6273,0.586376,"20253"
"Jason Foley","DET",2.30901,2.39405,0,3.74447,60.1725,0,7.32956,14.228,60.8043,259.016,63.0978,27.4976,25.2978,4.78646,16.8467,1.27597,2.73868,49.8639,7.38064,2.49358,2.95986,0.708471,0.192513,0.0650412,0.12747177481651306,0.263533,1.31478,0.315572,0.716062,,,3.60456,0.557753,0.614917,499,1.92034,-0.712811,0.969666,"19531"
"Garrett Crochet","CHW",3.87994,5.2505,1.19654,3.92737,49.4562,4.74296,0.27345,6.50622,68.9777,298.945,60.6214,32.7175,30.1001,7.82614,34.92,1.02479,3.36791,76.7106,10.009,4.55625,2.19675,1.02113,0.256604,0.116811,0.13979359716176987,0.232572,1.3851,0.299768,0.742732,,,4.17102,0.557574,0.726596,538.6799926757812,4.25556,-1.73261,0.491048,"27463"
"Ken Waldichuk","OAK",4.11518,5.9265,4.44319,4.48941,25.2534,15.9724,0.0373631,0.716282,94.8252,411.523,89.8169,51.4141,47.301,13.7602,40.7188,0.597158,5.99408,91.0206,8.6389,3.86468,2.23535,1.30601,0.22118,0.0989467,0.12223329395055771,0.246202,1.37659,0.292493,0.711069,,,4.6996,0.555831,0.65684,750.510009765625,1.7851,-1.34988,0.418047,"27681"
"Jared Jones","PIT",3.04846,4.1568,3.41545,4.87054,11.1421,11.1421,0,0,59.7899,262.225,60.2713,35.1702,32.3566,8.45596,25.1365,0.6091,3.42627,53.3809,8.03528,3.78373,2.12364,1.27285,0.203569,0.0958586,0.10771074891090393,0.257942,1.42847,0.301559,0.68286,,,4.74114,0.549021,0.468595,999,2.14655,0.167616,0.326609,"sa3014459"
"Erik Swanson","TOR",3.71387,2.81805,0.641299,3.54605,59.083,0.87699,5.22275,14.891,60.9927,249.532,52.7272,26.1211,24.0314,8.55461,18.0854,0.831407,1.84011,68.2683,10.0736,2.66865,3.77478,1.26231,0.273586,0.0724773,0.20110871642827988,0.229642,1.161,0.28912,0.759592,,,3.81986,0.548854,0.720458,523.6199951171875,0.816967,0.100666,0.88996,"16587"
"David Robertson","TEX",3.5569,3.84508,0,3.80993,57.42,0.131984,8.51225,11.6378,60.4522,256.245,52.3847,27.8163,25.591,7.42245,25.8066,1.12139,2.74196,68.7467,10.2349,3.84203,2.66392,1.10504,0.268285,0.100711,0.16757464408874512,0.230064,1.29344,0.296728,0.742996,,,3.99354,0.548016,0.516738,359.9200134277344,1.79447,0.865442,0.785448,"8241"
"John Schreiber","BOS",3.1362,2.63258,0,3.77851,58.8537,0.0629606,2.49983,13.7705,61.5401,262.573,55.3789,28.0833,25.8367,6.62999,23.325,1.27228,3.39087,65.9437,9.64401,3.41119,2.82717,0.96961,0.251144,0.0888323,0.16231151670217514,0.234798,1.2789,0.298553,0.729173,,,3.81484,0.545206,0.723866,747.219970703125,1.763,-0.671671,0.681968,"20020"
"Corey Kluber",,4.7655,6.17916,4.30852,5.12505,15.7564,15.7202,0.284283,0,81.5214,353.119,90.0677,50.4591,46.4224,14.921,22.0244,0.257052,4.61485,63.4342,7.00316,2.4315,2.88018,1.64729,0.17964,0.062371,0.11726869270205498,0.275875,1.375,0.302859,0.67578,,,5.05852,0.541511,0.33371,999,2.22745,1.09224,0.683446,"2429"
"Zack Thompson","STL",3.37947,3.95584,2.19967,4.27693,28.3079,6.64318,0.0389434,0.827254,59.6799,258.69,57.085,30.827,28.3608,7.27853,26.1251,0.610546,2.40843,57.6273,8.69045,3.93977,2.20582,1.09763,0.222766,0.10099,0.1217758059501648,0.248027,1.39427,0.301399,0.717379,,,4.34363,0.539337,0.558529,611.2999877929688,1.85741,-0.309327,0.399874,"25918"
"Kevin Kelly","TBR",2.88137,2.29332,0,3.81703,48.163,0,0.646447,7.11284,51.8874,217.624,49.1148,23.9198,22.0062,4.77218,13.8494,0.816296,4.18665,46.6551,8.09246,2.40222,3.36874,0.827748,0.214384,0.0636393,0.15074464678764343,0.246081,1.21348,0.299287,0.693715,,,3.69516,0.533913,0.446373,999,2.49155,0.19746,0.876045,"25679"
"Gregory Soto","PHI",3.3001,4.20371,0,3.93787,63.9042,0,3.75821,16.0205,62.7589,268.24,54.1706,29.8474,27.4596,6.48103,28.9101,0.858948,3.15838,70.1326,10.0574,4.14588,2.42589,0.929419,0.261455,0.107777,0.15367794781923294,0.22937,1.32381,0.298886,0.719299,,,3.89548,0.533393,0.491278,605.3200073242188,2.4795,-0.122996,0.579035,"19677"
"Pedro Avila","SDP",3.26755,4.78216,2.87825,4.42528,22.9982,12.4289,0,0.51752,76.0657,334.681,74.1921,40.6536,37.4014,9.41948,34.0532,0.863031,5.84526,68.2045,8.06987,4.02914,2.00288,1.1145,0.20379,0.101748,0.10204126685857773,0.251684,1.42305,0.298273,0.711057,,,4.64515,0.531941,0.702526,697.1599731445312,6.61577,-2.17079,0.380552,"18864"
"Yennier Cano","BAL",2.57404,2.5837,0,3.68109,63.2478,0,12.8981,13.3339,65.659,276.976,62.4489,29.1904,26.8552,6.13696,21.0917,1.17701,3.02426,62.4424,8.5591,2.89109,2.96051,0.841205,0.225444,0.0761501,0.14929340034723282,0.24697,1.27234,0.305577,0.725164,,,3.66997,0.52934,0.61038,339.9200134277344,1.69574,1.22827,1.1332,"25911"
"Tylor Megill","NYM",4.84449,5.06598,3.78884,4.59508,32.5467,11.7854,0,0.552979,82.8499,359.265,84.6071,45.9785,42.3002,12.2083,30.9726,0.595218,3.4202,73.8144,8.01847,3.36456,2.38321,1.32618,0.20546,0.0862111,0.11924846470355988,0.260432,1.39505,0.303115,0.706697,,,4.63412,0.527556,0.55964,548.6199951171875,2.00839,0.46646,0.380579,"21318"
"Yimi García","TOR",3.05258,3.19891,0,3.84822,58.664,0,4.35918,15.4292,57.8412,239.253,52.1404,26.8823,24.7317,7.67995,15.9846,1.59941,3.38886,62.3246,9.6976,2.48718,3.89903,1.19499,0.260496,0.0668104,0.1936856210231781,0.237131,1.17779,0.296649,0.718851,,,3.83094,0.527191,0.404417,727,2.14487,-0.685539,0.851527,"12095"
"Jake Odorizzi",,4.38867,5.10446,3.91422,4.85842,14.5178,14.5178,0,0,75.2655,324.368,77.6612,44.1632,40.6302,12.2866,25.5698,1.22189,2.86735,60.8939,7.28149,3.05755,2.38148,1.46919,0.187731,0.0788295,0.10890122503042221,0.26243,1.37156,0.293488,0.686596,,,4.89256,0.525605,0.467785,999,2.28839,1.12319,0.39341,"6397"
"Joey Lucchesi","NYM",3.15119,3.26849,3.00075,4.26022,21.8782,7.95064,0,0.472014,55.5521,239.343,55.3463,28.5827,26.2961,7.31479,20.6381,0.494915,2.25758,45.1309,7.31166,3.34358,2.18678,1.18507,0.188561,0.0862281,0.10233337432146072,0.255703,1.3678,0.292872,0.721008,,,4.57844,0.524886,0.579455,718.7000122070312,4.11588,0.895309,0.525071,"19320"
"Yariel Rodriguez","TOR",3.76251,3.39,2.11675,4.47546,44.7184,6.48706,0,2.1904,76.2792,331.328,71.574,41.23,37.9316,10.0883,34.0425,1.24521,4.50132,79.1764,9.34183,4.01659,2.32581,1.19029,0.238967,0.102746,0.13622131943702698,0.24446,1.3846,0.302113,0.703732,,,4.41428,0.523062,0.287452,999,3.7232,-1.40682,0.244918,"sa3023349"
"Osvaldo Bido","OAK",2.96561,6.04421,2.37531,5.00488,26.9202,11.6498,0,0.535551,72.9092,321.736,73.0501,44.0703,40.5447,9.37544,31.0121,1.14621,6.23741,63.949,7.89394,3.82818,2.06206,1.15732,0.198762,0.0963899,0.10237221419811249,0.256779,1.42729,0.301544,0.659712,,,4.70522,0.513229,-0.0589353,750.8900146484375,2.79298,-0.584903,0.459375,"23150"
"Mason Black","SFG",2.43723,2.76032,2.44578,4.18254,26.2745,5.35823,0,0.820205,48.9485,209.147,46.5563,24.7257,22.7477,6.03808,17.8785,0,2.76207,48.1794,8.8586,3.28726,2.69483,1.1102,0.230361,0.0854826,0.14487852156162262,0.246974,1.31638,0.301723,0.709325,,,4.15513,0.513089,0.447826,999,1.46858,-0.145456,0.657813,"sa3018146"
"Joe Jiménez","ATL",2.8964,2.31138,0,3.82615,60.5005,0,1.41376,13.2284,59.8389,248.938,53.0416,27.6513,25.4392,8.55581,19.3419,0.524322,3.02121,74.7921,11.249,2.90909,3.86685,1.28683,0.300445,0.0776977,0.22274771332740784,0.234102,1.20964,0.310598,0.740534,,,3.73517,0.509413,0.549476,678.72998046875,1.82282,-0.137574,0.729167,"15761"
"Hector Neris","CHC",4.51298,3.87784,0,3.74964,63.8534,0.144543,4.98075,16.5242,64.2359,269.738,54.3431,29.0895,26.7624,8.34324,25.5686,0.708727,3.54184,72.3506,10.1369,3.58238,2.82966,1.16896,0.268226,0.0947907,0.17343497276306152,0.225839,1.24404,0.287619,0.744853,,,4.05043,0.505406,0.603447,466.7300109863281,2.64496,1.0178,0.612765,"11804"
"Giovanny Gallegos","STL",3.11438,3.51492,0,3.88694,57.1084,0,5.11911,15.9653,58.9539,242.186,53.2844,27.6752,25.4612,8.73833,16.1602,0.685933,1.77491,64.8043,9.89313,2.46704,4.01011,1.33401,0.267581,0.0667265,0.20085444301366806,0.237611,1.17795,0.295578,0.730095,,,3.89613,0.503122,0.429054,543.4299926757812,2.2518,-1.3421,0.836597,"14986"
"Hoby Milner","MIL",2.31643,1.9783,0,3.72636,59.5928,0,0.392999,13.2511,58.1818,242.651,56.3645,26.1843,24.0896,7.26773,14.4552,0.603999,3.10402,55.1517,8.53128,2.23604,3.81535,1.12423,0.227288,0.0595721,0.1677161566913128,0.250407,1.21722,0.301814,0.736012,,,3.88848,0.502338,0.605561,748.219970703125,1.07943,1.42976,0.898924,"13346"
"Scott Barlow","CLE",3.52386,4.10655,0,3.7215,62.7537,0,2.96621,12.5771,66.2648,279.003,57.8313,29.7831,27.4005,7.33157,25.6562,1.74218,3.34795,74.3419,10.097,3.48459,2.89762,0.995763,0.266455,0.0919566,0.17449847608804703,0.231326,1.25991,0.300011,0.733433,,,3.76269,0.499593,0.512592,474.4100036621094,1.71271,-0.737624,0.650807,"14993"
"Tyler Mahle","TEX",2.42917,2.18331,2.83327,4.20921,13.105,7.16543,0,0.346252,42.6814,178.677,38.5922,21.6975,19.9617,7.20358,14.8114,0.136175,1.49708,44.0391,9.28629,3.12321,2.97332,1.51898,0.246474,0.0828952,0.16357837617397308,0.237683,1.25122,0.282461,0.731929,,,4.5318,0.497693,0.546617,652.219970703125,2.42738,-0.987033,0.784773,"16358"
"Rich Hill",,4.47009,5.69939,2.97781,4.92602,15.7256,14.2053,0,0,77.1903,336.206,80.034,45.9228,42.249,12.4102,28.3361,0.276032,4.06849,65.3945,7.62467,3.30385,2.30781,1.44697,0.194507,0.0842821,0.11022528260946274,0.263442,1.40393,0.299225,0.686266,,,4.91014,0.496692,0.38007,748.3499755859375,1.62616,-0.16737,0.480739,"4806"
"Chad Green","TOR",4.43724,2.60292,0,3.8551,48.2191,0,0.81708,10.2247,50.4646,206.852,44.4723,23.4959,21.6162,6.95095,14.7656,1.78745,1.26714,57.7655,10.3021,2.63334,3.91216,1.23965,0.27926,0.0713824,0.20787709951400757,0.233059,1.17385,0.297545,0.721964,,,3.70941,0.496675,0.376995,705.27001953125,2.44234,-0.718198,0.757639,"15552"
"Fernando Cruz","CIN",1.9581,1.86543,0,4.24005,41.3053,0.44099,0,5.44127,44.2557,188.002,38.1012,22.6626,20.8496,6.13426,19.2778,0.567723,2.28169,58.4277,11.8821,3.9204,3.03083,1.24749,0.310782,0.10254,0.20824183523654938,0.228915,1.29653,0.313768,0.711532,,,3.87797,0.492614,0.241257,738.969970703125,2.64759,-0.106596,0.678007,"7048"
"Gabe Speier","SEA",2.01025,1.95776,0,3.65092,57.2206,0.0028905,0.634241,13.3033,53.5633,221.146,49.0519,23.6178,21.7284,6.27966,14.2959,2.02787,2.46447,58.4271,9.81723,2.40208,4.08698,1.05514,0.264201,0.0646447,0.19955667853355408,0.239997,1.18267,0.306219,0.728239,,,3.53625,0.49137,0.420283,750.8599853515625,3.23362,-0.562626,0.985892,"17170"
"Kody Funderburk","MIN",4.28464,1.80357,0,3.62349,49.5389,0,0.371404,8.10006,54.813,234.192,49.4328,23.9872,22.0682,4.80973,22.8665,0.825988,2.93559,60.2568,9.89386,3.75456,2.63516,0.789732,0.257296,0.0976398,0.15965636074543,0.237212,1.31902,0.311344,0.73685,,,3.60932,0.487449,0.551129,748.8400268554688,2.95475,0.714303,0.676394,"24993"
"Josh Winckowski","BOS",3.76073,3.61112,0.589044,4.1853,53.9876,1.88828,1.29984,13.7044,68.9973,297.282,70.8999,34.8762,32.0861,7.93259,23.5864,1.65232,2.70371,61.3351,8.00054,3.0766,2.60045,1.03473,0.20632,0.07934,0.1269795298576355,0.261631,1.36942,0.312145,0.714915,,,4.11484,0.485251,0.549643,686.969970703125,2.10576,-2.4199,0.410227,"22387"
"Dauri Moreta","PIT",3.4722,2.84519,0,4.0462,53.5064,0.00154462,1.2679,6.26172,56.3248,235.357,48.0658,27.5243,25.3224,7.34979,21.0183,1.07278,2.93125,65.0849,10.3998,3.35846,3.09659,1.1744,0.276537,0.0893037,0.18723295629024506,0.227361,1.22653,0.292978,0.706866,,,3.91596,0.483976,0.328591,744.8099975585938,2.26465,0.62572,0.627238,"21101"
"Jackson Rutledge","WSN",3.81542,5.56986,4.00717,5.26344,19.6483,14.8441,0,0.87573,81.5969,360.979,86.2714,51.8696,47.72,13.1676,32.4649,0.594933,5.61158,60.941,6.72169,3.58083,1.87713,1.45237,0.168822,0.0899359,0.07888568192720413,0.267175,1.45516,0.293833,0.666657,,,5.25912,0.480194,0.148853,999,2.67478,0.387146,0.798206,"26215"
"Craig Kimbrel","BAL",4.37638,4.25267,0,3.69386,64.1107,0,22.8872,5.30887,64.13,267.115,51.2401,28.6096,26.3208,8.29832,26.3577,1.16781,3.62725,79.7972,11.1987,3.69905,3.02747,1.16459,0.298737,0.0986757,0.200061596930027,0.216084,1.21001,0.288133,0.742469,,,3.85131,0.477065,0.500604,106.22000122070312,1.52735,-0.668502,1.42502,"6655"
"Brooks Raley","NYM",1.99458,2.48242,0,3.81405,62.6604,0,2.92507,18.6228,58.5227,249.306,52.2086,26.9576,24.801,6.80942,23.1496,1.41574,4.23172,64.1646,9.86764,3.5601,2.77173,1.0472,0.257373,0.0928564,0.1645166352391243,0.235254,1.28767,0.300755,0.735292,,,3.97848,0.475554,0.529444,734.27001953125,1.74968,-1.12425,0.793144,"10061"
"Slade Cecconi","ARI",2.48167,3.03025,2.37046,4.55423,24.9082,7.58612,0,0.855715,56.9355,241.396,58.4354,31.3161,28.8108,8.605,14.6888,0.263853,3.15913,47.8475,7.56343,2.32192,3.25741,1.36022,0.198211,0.0608494,0.1373620256781578,0.2614,1.28434,0.298215,0.684513,,,4.47948,0.47376,0.453854,748.4299926757812,1.66179,-0.330775,0.587505,"27500"
"Colin Poche","TBR",5.34781,2.96922,0,3.75707,59.8465,0,2.76303,17.4956,58.3796,242.768,49.4916,26.4899,24.3707,7.73789,22.0973,1.02792,1.87797,62.2019,9.58926,3.4066,2.81491,1.1929,0.25622,0.0910224,0.16519739478826523,0.226203,1.22627,0.280504,0.742299,,,4.07921,0.470155,0.575139,630.5399780273438,2.53701,-0.2679,0.635632,"19403"
"Ryan Yarbrough","LAD",4.47208,4.14632,1.78225,4.60983,32.1124,5.78994,0.15671,0.936271,68.819,292.245,73.0009,38.3144,35.2493,10.8677,14.6615,0.436075,5.00709,54.0481,7.06829,1.9174,3.68639,1.42125,0.184941,0.0501687,0.13477255403995514,0.267818,1.27381,0.299206,0.681153,,,4.59463,0.468254,0.347351,607.5900268554688,1.36404,-0.622129,0.459547,"16502"
"Dylan Floro","WSN",3.20381,3.89337,0,4.26113,53.8357,0,2.14756,9.04626,53.2711,229.028,55.3215,27.4148,25.2217,5.30975,17.2577,2.03816,1.96271,48.4551,8.18635,2.91565,2.80773,0.897068,0.211568,0.0753521,0.13621634244918823,0.263677,1.36245,0.3205,0.693284,,,3.81403,0.466682,0.234773,745.239990234375,2.50139,0.0474115,0.56584,"13394"
