Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,PlayerId
"Jake Rogers","DET",89.5992,331.287,297.485,64.4285,35.7335,11.9917,1.48728,15.216,38.4114,41.6313,26.5776,0.397032,106.315,2.96657,1.73474,2.52324,3.82599,1.60536,0.767386,0.216577,0.0802252,0.320915,0.249988,0.285836,0.420333,0.303476,0.706169,0.203755,3.84928,0.276959,0.0128212,-0.502739,36.2662,-4.0992,91.102,-0.489918,1.07783,-4.021990895271301,7.991346478462219,1.51821,329.70001220703125,2.54205,2.45159,0.655238,"19452"
"Trent Grisham","NYY",93.9627,365.221,313.83,69.7099,39.7525,15.0942,1.27172,13.5915,47.3153,41.2062,42.5095,0.543865,99.2412,4.20095,1.95479,2.72661,4.45259,9.14397,2.17435,0.222127,0.116394,0.271729,0.428345,0.321164,0.408254,0.318674,0.729418,0.186127,5.35755,0.276511,0.252476,0.249034,44.5909,0.0907777,100.381,0.50151,0.607317,0.6712417900562286,2.0573593378067017,1.51097,522.1099853515625,3.91135,0.579674,0.720263,"18564"
"Austin Hays","BAL",134.459,553.784,507.313,129.521,82.408,28.078,1.91686,17.1186,67.0372,65.169,35.8317,0.337047,124.081,6.05126,3.64713,0.941391,9.69489,4.38261,1.58353,0.255309,0.0647034,0.22406,0.288777,0.310042,0.419444,0.315036,0.729486,0.164135,3.90938,0.303989,-0.339278,-0.746931,65.9398,-1.53555,101.705,-1.08621,2.15626,0.04510378837585449,-3.9687156677246094,1.48496,320.6499938964844,1.27907,0.121616,0.142707,"19363"
"Colt Keith","DET",115.818,469.43,423.677,108.536,68.4636,23.2639,2.91133,13.8967,53.4118,56.7314,38.5009,1.30152,106.682,3.06959,3.1492,1.03374,6.65392,3.00225,0.751734,0.256175,0.0820162,0.227259,0.360894,0.320468,0.423229,0.320898,0.743697,0.167054,4.04665,0.309028,-0.219477,-0.554637,58.1811,0.983813,103.178,-0.774114,-0.731063,1.013307809829712,-2.077670395374298,1.48429,999,6.42252,-0.614005,0.385167,"sa3014474"
"Mitch Garver","SEA",102.54,417.919,362.437,85.5318,50.1275,15.3315,0.283213,19.7896,51.3856,56.016,48.1074,0.775241,106.721,4.52664,2.66758,0.180948,6.34754,1.03544,0.344315,0.235991,0.115112,0.255364,0.450776,0.330748,0.443659,0.334892,0.774407,0.207668,2.28063,0.275541,-0.387232,-0.724057,56.6539,5.73289,117.45,-1.11129,-0.274701,7.62665593624115,-6.953693300485611,1.48301,182.57000732421875,3.89359,-0.342824,0.479717,"15161"
"Jake Cronenworth","SDP",142.1,592.036,521.126,128.277,80.4249,28.1524,4.79117,14.9087,70.6405,66.6742,53.296,2.14033,106.431,11.4479,4.90381,1.26235,8.5794,5.26423,1.41181,0.246154,0.0900215,0.179772,0.500754,0.326726,0.40439,0.318192,0.731116,0.158236,4.7904,0.280137,0.554502,-0.645101,72.0465,-0.0896532,100.053,-0.0905983,3.29475,-0.05226440355181694,-5.277483701705933,1.47679,359.1099853515625,2.15883,0.19149,0.332632,"18036"
"Masyn Winn","STL",121.042,479.412,433.526,106.058,72.7188,19.9249,3.52482,9.88961,56.4807,47.7857,34.4014,0.139013,94.8683,3.14492,4.74904,3.59061,6.11007,13.1318,2.93891,0.24464,0.0717573,0.197885,0.362622,0.301803,0.375298,0.295228,0.6771,0.130657,6.07255,0.288346,-0.263586,0.537369,49.1977,-9.21589,84.4016,0.273783,1.73543,-8.838465929031372,7.3392229080200195,1.47673,358.5400085449219,2.2876,-0.00340864,0.735505,"27479"
"Lourdes Gurriel Jr.","ARI",129.987,538.693,496.572,137.8,88.8394,30.189,1.94679,16.8245,64.9903,69.8199,32.4346,0.623459,94.4691,5.10197,3.70473,0.879788,12.4391,4.50606,1.69109,0.277502,0.0602097,0.175367,0.343335,0.326017,0.447781,0.332407,0.773798,0.17028,3.77862,0.311003,-0.792419,-0.781498,71.9144,6.27772,107.747,-1.57392,0.2758,3.596166253089905,-7.182325094938278,1.47194,232.3000030517578,2.42824,0.429814,0.674557,"19238"
"Jonathan India","CIN",119.143,511.423,443.113,112.835,71.9519,23.5867,1.28214,16.0138,69.4298,59.4179,49.3546,0.672758,108.227,14.3268,3.90814,0.720354,9.73227,11.0269,2.92805,0.25464,0.0965045,0.211619,0.45603,0.345633,0.422075,0.335706,0.767708,0.167434,5.02962,0.299958,-0.481075,-0.0703656,69.6753,7.36137,105.076,-0.551441,-2.18499,2.6643043756484985,-5.340834617614746,1.47003,238.6999969482422,3.78764,-0.187962,0.324198,"21523"
"Alex Verdugo","NYY",126.401,534.13,484.786,129.611,86.2703,27.7269,2.25571,13.3578,65.3755,57.077,40.4519,1.46349,82.0223,4.22094,4.25923,0.411729,10.574,4.01882,1.61978,0.267357,0.0757342,0.153562,0.493182,0.326546,0.416519,0.321516,0.743065,0.149162,3.77081,0.295309,0.253614,-0.877565,66.4739,1.3933,102.318,-0.623952,1.34042,0.8848195672035217,-4.401561141014099,1.46116,316.239990234375,3.08552,-0.619272,0.552522,"17027"
"Jon Berti","MIA",112.196,424.378,380.169,98.674,72.3303,16.9656,2.76211,6.61593,51.147,34.7815,36.636,0.655395,85.5334,3.66144,2.50907,1.40305,7.99303,22.3824,5.14778,0.259553,0.0863286,0.20155,0.428324,0.328557,0.370918,0.308356,0.699475,0.111365,6.35486,0.316864,0.337132,1.44095,48.1769,-3.5311,91.4003,1.77808,-0.438863,-2.7431540489196777,2.8865682780742645,1.4556,416.29998779296875,2.16129,-0.0130541,1.51127,"12037"
"Matt Wallner","MIN",118.434,458.95,394.672,91.303,50.6833,20.5807,1.93321,18.1059,57.154,58.4854,50.4845,2.23868,151.922,11.4872,1.84638,0.46007,4.23302,3.21224,1.14395,0.231339,0.11,0.331021,0.332305,0.334303,0.430909,0.332186,0.765212,0.19957,4.17487,0.32318,-0.0341547,-0.691161,61.1847,5.26422,112.585,-0.725315,-1.45348,6.195449531078339,-7.259075164794922,1.44886,311.5400085449219,3.4973,1.02445,0.370493,"26466"
"Noelvi Marte","CIN",115.064,460.717,416.803,110.993,73.9666,22.3363,1.67476,13.0155,56.5723,52.5961,36.8322,1.4287,96.0503,4.11039,2.39704,0.574182,6.86803,15.5912,3.8019,0.266297,0.0799455,0.20848,0.383468,0.330193,0.421604,0.325677,0.751797,0.155307,5.25098,0.31592,-0.983802,0.639159,58.9299,2.79421,98.3524,-0.344642,-1.86351,-1.285029262304306,0.05810689926147461,1.44237,162.64999389648438,5.42192,0.345903,0.840468,"26517"
"Brendan Donovan","STL",112.972,464.351,403.94,110.884,80.1873,19.9268,1.39635,9.37353,61.5774,46.1759,46.0856,1.65955,70.4104,10.3704,2.35112,1.60339,8.70212,5.60137,1.93185,0.274506,0.0992473,0.151632,0.654528,0.361623,0.400366,0.336105,0.761989,0.12586,4.26688,0.310898,0.196087,-0.735185,63.4159,6.83748,112.262,-0.539098,-0.514572,6.398764908313751,-7.8551799058914185,1.42991,286.32000732421875,5.07151,-0.893535,0.928236,"24679"
"Chris Taylor","LAD",105.078,406.475,357.597,82.804,49.0936,18.2805,1.887,13.5429,51.6302,49.6227,41.2177,1.2704,129.129,4.69865,2.28206,0.679829,3.83043,11.8135,2.63792,0.231557,0.101403,0.317679,0.319198,0.317205,0.406846,0.314878,0.724051,0.17529,5.81521,0.318871,-0.201613,0.527013,48.3461,-1.18057,97.7939,0.3254,0.251338,-0.767301470041275,1.2349164485931396,1.42545,387.0799865722656,2.66883,-0.344081,0.649486,"13757"
"Marcell Ozuna","ATL",130.13,542.277,487.728,124.415,71.7727,21.9065,0.875674,29.8599,72.0797,82.8868,48.1986,1.036,124.886,2.90013,2.91425,0.535381,9.53165,1.00688,0.563183,0.25509,0.0888818,0.2303,0.38594,0.32398,0.487263,0.345346,0.811243,0.232173,2.48636,0.2815,-0.352644,-0.975088,78.2201,12.1469,115.236,-1.32773,0.0514849,8.907689213752747,-13.09294905513525,1.42437,162.80999755859375,3.02238,-0.881546,0.914091,"10324"
"Brendan Rodgers","COL",122.01,509.596,466.365,128.515,85.2137,26.8001,2.35659,14.1444,61.3532,60.3473,34.4445,0.458367,98.6353,5.66702,2.81288,0.306377,13.6652,0.435371,0.28792,0.275567,0.0675919,0.193556,0.349211,0.331101,0.434127,0.33085,0.765228,0.158559,2.87224,0.320906,0.143735,-0.996565,67.3709,5.27962,91.9799,-0.85283,0.947887,-5.916041910648346,2.8307607173919678,1.42307,353.760009765625,3.04012,-0.665538,0.763125,"17907"
"Ryan Mountcastle","BAL",125.469,522.369,472.686,124.608,79.1503,22.383,1.27653,21.7984,63.7614,71.1512,39.8826,1.5464,125.167,3.71914,5.7245,0.357029,9.97195,3.48131,1.15837,0.263617,0.0763495,0.239614,0.318635,0.322234,0.454719,0.331932,0.776953,0.191102,3.50636,0.310187,0.235369,-0.726567,69.5293,5.88163,113.416,-0.491197,0.224511,7.9060079753398895,-11.39302772283554,1.42206,241.88999938964844,3.34919,-1.10035,0.443715,"18373"
"Jackson Chourio","MIL",124.544,508.042,468.04,118.343,76.2622,23.0461,2.12782,16.9066,60.5693,63.3526,31.2876,0.196466,108.747,3.2519,3.61707,1.84511,4.08769,20.6596,6.20446,0.252847,0.0615847,0.214052,0.287709,0.302021,0.419546,0.310644,0.721567,0.166698,5.75353,0.293165,-0.661004,0.660931,58.6402,-3.2618,93.1569,-0.00007284,-0.163592,-4.307052019401453,1.1817907094955444,1.4138,146.16000366210938,2.69123,0.484797,0.753321,"sa3015704"
"Geraldo Perdomo","ARI",113.621,430.416,367.134,87.7589,63.65,15.5434,2.90924,5.65626,52.0174,36.4594,48.3781,1.53368,81.2778,5.20947,2.71939,6.97554,5.64728,11.9808,3.42982,0.239038,0.112398,0.188835,0.595219,0.333805,0.343443,0.302879,0.677248,0.104405,5.6288,0.290198,0.228598,0.0570023,46.9046,-5.53906,87.9523,0.2856,0.697615,-6.138458788394928,5.6390379667282104,1.41201,435.70001220703125,3.42294,-0.378277,0.979944,"22799"
"Ezequiel Tovar","COL",145.379,611.874,571.742,150.663,97.6919,32.8081,3.74982,16.4131,80.0824,70.3924,30.3098,0.352563,148.855,4.82991,2.83955,2.15277,8.39395,13.3804,4.06129,0.263516,0.0495361,0.243277,0.20362,0.304734,0.420137,0.312048,0.724871,0.156622,5.70562,0.327988,-0.464695,-0.0588736,71.3384,-3.21483,79.3758,-0.523569,2.71218,-16.157085418701172,9.442702054977417,1.40855,193,4.10143,0.927455,0.418883,"24064"
"Austin Wells","NYY",86.7863,340.968,304.367,70.5295,41.5443,15.3385,0.949634,12.6971,38.0397,44.0447,29.6591,0.798856,83.473,3.53104,2.80775,0.603603,6.78086,3.68371,0.920245,0.231725,0.086985,0.244812,0.355314,0.304731,0.413509,0.310176,0.71824,0.181784,3.98299,0.274081,-0.0294512,-0.221356,39.2234,-2.32161,94.5896,-0.250808,-1.2285,-2.4987027645111084,4.8251131772994995,1.38859,305.3800048828125,3.28903,-0.130818,0.648251,"27562"
"Esteury Ruiz","OAK",123.256,489.248,440.71,109.408,75.9493,23.4298,2.13841,7.89101,57.9373,40.4427,30.0247,0.343964,102.174,12.0454,1.87071,4.59655,5.36452,54.1783,9.2987,0.248255,0.0613691,0.208839,0.293858,0.312552,0.364838,0.298856,0.67739,0.116584,7.34513,0.305301,-2.18023,6.00418,51.6812,-7.9308,92.8296,3.82395,-2.34347,-0.3794996738433838,-2.3434653841383053,1.38604,129.49000549316406,2.33387,-0.299848,2.77405,"21780"
"Harrison Bader","NYM",106.15,408.862,374.347,91.3674,61.2746,17.0599,2.12229,10.9106,50.1398,44.4257,24.9069,0.574292,79.3925,5.4644,3.17405,0.969556,5.45464,20.6872,4.32675,0.244071,0.0609176,0.194179,0.313719,0.298458,0.388419,0.298025,0.686876,0.144348,6.44216,0.280124,-0.333959,1.60949,42.9077,-6.90982,86.3081,1.27553,3.81815,-5.5458961725234985,5.456257343292236,1.37797,382.3500061035156,2.60895,-1.05661,1.15365,"18030"
"Ryan Noda","OAK",125.313,514.181,431.241,94.2218,55.0304,20.1211,1.17968,17.8906,63.7134,53.8065,69.5429,1.4858,169.645,9.25322,2.83473,1.30922,6.34069,5.02412,1.64597,0.21849,0.13525,0.329933,0.409931,0.337351,0.395078,0.323389,0.732429,0.176589,3.91221,0.30961,-0.208654,-0.709605,64.7911,2.14108,109.834,-0.918259,0.943077,5.140131294727325,-8.977319777011871,1.3594,444.1600036621094,2.7197,0.624048,0.711237,"23312"
"Ty France","SEA",144.47,603.873,540.751,140.766,96.8186,28.0442,0.934419,14.9692,69.277,65.9656,39.9995,0.80634,102.702,18.6992,3.80727,0.616686,15.9,0.787789,0.269975,0.260316,0.0662382,0.170072,0.389471,0.330647,0.398681,0.319764,0.729328,0.138364,2.3355,0.294685,-1.3707,-1.14846,74.2754,0.696948,106.964,-2.51916,1.88364,2.519947052001953,-9.41235101222992,1.35862,308.239990234375,1.68788,-0.0204559,0.428922,"17982"
"Christopher Morel","CHC",129.825,534.843,480.179,116.44,64.3303,22.3182,3.68464,26.1065,72.7169,73.7416,45.5349,0.469258,163.425,3.81515,2.92257,2.39137,7.66483,10.1024,3.41575,0.242492,0.085137,0.305558,0.278628,0.311371,0.467423,0.332275,0.778794,0.224931,5.50515,0.307706,0.421657,-0.29353,71.3417,6.17419,109.651,0.128127,-0.781989,6.417940855026245,-11.25584727525711,1.33183,212.97000122070312,3.55555,1.02595,0.641272,"21897"
"Justin Turner","TOR",118.301,531.981,472.729,124.633,82.6668,25.49,0.349808,16.1264,65.3376,69.312,44.947,0.0633664,94.5191,8.64326,5.14073,0.521283,9.04511,2.98486,0.889945,0.263646,0.0844898,0.177674,0.475533,0.335347,0.421387,0.329391,0.756734,0.157741,2.80128,0.295478,-1.63441,-0.828043,69.686,4.86724,110.751,-2.46246,0.337311,4.390608787536621,-9.118519634008408,1.33089,263.510009765625,4.95773,0.565082,0.404593,"5235"
"Nolan Schanuel","LAA",116.272,477.366,406.401,108.02,78.446,18.6699,1.87923,9.02528,61.0636,44.4931,61.055,1.41168,76.7607,6.64018,2.01892,1.25071,9.33585,2.57024,0.912707,0.265798,0.1279,0.160801,0.795394,0.369061,0.387609,0.336663,0.75667,0.121811,3.70947,0.306834,-0.0666826,-0.986344,65.4146,7.25037,112.476,-1.05303,-0.0951194,6.082993030548096,-9.066753305494785,1.31978,420.239990234375,2.05716,-0.582319,0.794806,"33189"
"Pete Crow-Armstrong","CHC",106.057,344.73,308.449,76.5993,49.5203,14.6911,3.32683,9.06111,48.1975,38.2767,24.7329,0.644652,97.9128,4.12466,1.56301,5.86053,3.5299,17.0015,4.22462,0.248337,0.0717456,0.284027,0.252601,0.311202,0.405666,0.310775,0.716868,0.157329,7.64366,0.332638,-1.04651,1.01823,39.8276,-2.17574,94.9979,-0.0282726,1.95027,-2.129488008096814,3.5869494676589966,1.3147,356.19000244140625,2.74918,0.0742435,1.15632,"27769"
"Mark Canha","DET",127.695,511.889,439.593,112.7,75.9821,22.9325,1.84674,11.9385,59.3558,55.8363,52.4578,0.467332,88.0472,15.2011,4.0701,0.567586,9.30005,7.41476,1.70432,0.256373,0.102479,0.172004,0.595792,0.35273,0.398417,0.33203,0.751147,0.142044,4.3155,0.293186,-0.703092,-0.339578,68.176,5.8053,110.894,-1.04267,-2.57453,5.6389288902282715,-9.88649296760559,1.31072,420.4100036621094,2.22335,1.05178,0.422344,"11445"
"Jose Siri","TBR",118.697,455.605,421.521,93.4297,52.8628,17.9721,2.78663,19.8081,59.1657,56.6474,26.6099,0.350389,157.072,3.81311,2.65646,1.00507,4.73421,16.2646,3.63624,0.221649,0.0584056,0.344754,0.169413,0.272443,0.418483,0.295252,0.690926,0.196834,6.79307,0.297704,0.334706,1.07912,46.7635,-8.74937,84.4176,1.41383,2.97041,-7.237052798271179,4.802149772644043,1.30267,293.2200012207031,3.69017,1.73051,0.960359,"17452"
"Jordan Walker","STL",131.432,539.043,484.403,130.247,85.1614,25.0869,2.46633,17.5326,64.3983,63.0801,43.3621,1.06624,122.034,6.83894,3.36715,1.07232,9.99043,10.0772,2.94165,0.268882,0.0804427,0.226391,0.355327,0.335424,0.439437,0.334818,0.774861,0.170555,4.69599,0.323704,-0.46467,-0.260929,73.0406,7.36133,111.385,-0.725599,-5.00215,6.752258241176605,-12.088565349578857,1.29638,126.13999938964844,2.4848,-0.516588,0.426195,"27475"
"Yan Gomes","CHC",97.6172,367.875,339.616,85.6324,58.8582,15.9685,1.06236,9.74337,37.7391,45.1057,17.7637,0.549246,71.2043,5.73783,3.92388,0.834241,8.4651,1.13564,0.366708,0.252145,0.0482872,0.193556,0.249475,0.297334,0.391489,0.297808,0.688823,0.139344,3.06064,0.289,-0.600861,-0.55801,38.5398,-6.28365,86.1598,-1.15887,0.732004,-7.3629902601242065,7.671498715877533,1.27864,348.8900146484375,2.35549,-0.0787714,0.753376,"9627"
"Ramón Laureano","CLE",106.638,445.78,397.238,92.5548,56.1887,20.5302,2.03049,13.8055,53.6698,49.1041,35.1624,0.237721,119.832,11.2104,1.92347,0.245575,7.75088,12.6044,3.45015,0.232996,0.0788783,0.268813,0.293431,0.311822,0.399162,0.310847,0.710984,0.166166,5.54877,0.29658,-0.314152,0.276232,51.5288,-2.78689,98.6095,-0.0379193,1.9293,-0.7806619927287102,-1.5911483764648438,1.27379,443,4.95864,-0.651297,0.680472,"17128"
"Kevin Kiermaier","TOR",104.674,385.352,350.235,85.6338,57.7858,17.1748,3.75574,6.91745,46.287,36.5393,27.9878,0.561389,89.2173,3.55491,2.6345,0.939256,6.94265,10.9721,2.25942,0.244504,0.0726292,0.231522,0.313704,0.30482,0.374241,0.296422,0.679061,0.129737,6.47185,0.306605,-0.391425,0.556807,39.9272,-7.02565,87.8995,0.165382,3.30612,-5.4217932522296906,4.921452283859253,1.25567,512.489990234375,2.42887,1.14142,0.971861,"11038"
"Parker Meadows","DET",122.897,507.014,453.405,104.147,66.5008,20.3956,4.51554,12.7347,61.8513,48.5189,43.5253,1.22859,123.547,4.19385,3.95444,1.93577,4.59697,14.8634,2.79539,0.229699,0.0858464,0.243675,0.352298,0.300678,0.378861,0.296004,0.679539,0.149162,6.52095,0.284704,-0.465726,0.9222,52.357,-9.41971,85.9232,0.456474,1.50558,-8.0952827334404,3.4021400213241577,1.24977,283.4100036621094,3.0802,-0.0780286,0.844559,"23800"
"Eloy Jiménez","CHW",125.718,524.654,480.431,131.479,84.9489,23.4921,0.387112,22.651,60.9286,72.6694,37.1676,1.24125,107.013,3.09319,3.72169,0.240644,12.5953,0.151553,0.218262,0.273669,0.0708421,0.203968,0.34732,0.32749,0.465621,0.339158,0.79311,0.191951,1.59769,0.307,-0.0858533,-1.017,72.982,9.05601,114.343,-1.10286,-0.60613,8.066571593284607,-13.384011328220367,1.24945,237.27000427246094,3.96571,0.249884,0.773727,"17484"
"Lane Thomas","WSN",141.118,601.594,546.521,136.617,83.2291,29.5436,3.00531,20.8384,78.9472,68.9546,43.0248,0.095712,150.355,6.44619,4.68531,0.916957,7.74682,14.9916,4.41637,0.249975,0.071518,0.249928,0.286154,0.309796,0.429418,0.318407,0.739214,0.179443,5.71783,0.304669,-0.179258,0.112527,73.3171,0.0163429,98.2027,-0.0667314,-1.09708,-1.4062484204769135,-6.5773468017578125,1.24707,112.6500015258789,1.7961,-0.475898,0.473591,"16939"
"Jordan Lawlar","ARI",94.3547,352.534,315.61,76.6864,51.5264,14.4909,2.42342,8.24564,44.1787,35.6635,29.0104,0.554356,88.902,5.42972,1.93116,0.552697,4.14095,14.6523,2.81525,0.242978,0.082291,0.25218,0.326319,0.315717,0.382627,0.306092,0.698344,0.139649,6.64602,0.310538,-0.883914,1.08409,39.358,-3.59628,90.1058,0.200175,0.444408,-4.120967224240303,4.5995930433273315,1.24503,313.57000732421875,5.94273,0.169681,1.13007,"29976"
"Michael Massey","KCR",113.107,449.138,410.593,101.883,64.0182,22.3373,1.32514,14.2024,49.1129,54.3379,26.4967,1.29419,97.2155,5.9654,4.00109,2.08196,4.36294,6.42945,1.84221,0.248136,0.0589945,0.216449,0.272556,0.300511,0.412763,0.306648,0.713274,0.164627,4.32587,0.289207,-0.115239,-0.225088,50.3506,-4.37422,92.1849,-0.340326,-0.109219,-4.617452263832092,1.6362578496336937,1.22626,390.04998779296875,3.51388,0.2462,0.444617,"27684"
"Dylan Carlson","STL",93.9372,369.089,322.979,80.6304,51.0293,18.6417,2.13294,8.8264,43.8174,39.9872,36.113,0.69349,73.0351,6.14748,3.42161,0.427579,5.67249,3.70513,1.00606,0.249646,0.0978437,0.19788,0.49446,0.333344,0.402556,0.32168,0.7359,0.15291,4.55967,0.29363,0.0782168,-0.397076,45.9846,1.01329,102.43,-0.31886,-0.118576,0.7742192149162292,-1.0454000756144524,1.22495,605.0499877929688,2.89544,-0.399931,0.735881,"20126"
"Brandon Drury","LAA",125.601,521.637,480.613,120.837,70.8886,25.0506,1.87181,23.0264,66.0621,73.6992,30.7208,0.0881974,129.13,6.4416,3.62396,0.237293,9.88786,1.49262,1.13235,0.251423,0.0588931,0.247547,0.237907,0.30303,0.455066,0.323792,0.758096,0.203643,3.14557,0.294539,-0.615685,-1.01128,65.9053,2.34685,103.555,-1.62696,-0.991742,0.5949232578277588,-6.152710199356079,1.21309,221.35000610351562,2.46517,-0.642341,0.544587,"11615"
"Christian Encarnacion-Strand","CIN",111.092,453.741,414.021,110.396,64.46,21.0058,1.55669,23.3731,59.1561,70.8702,30.8324,1.40169,121.672,6.29446,2.13024,0.462062,7.2096,2.8211,0.900306,0.266642,0.0679515,0.268153,0.253406,0.325457,0.49426,0.348213,0.819717,0.227618,3.55134,0.32099,-0.382439,-0.587718,66.5298,11.2442,113.46,-0.970157,0.127222,6.595995008945465,-10.018544808030128,1.19974,162.88999938964844,5.9538,0.667631,0.612702,"30011"
"Bryan De La Cruz","MIA",137.938,563.791,519.133,138.104,88.8099,28.0651,1.26041,19.9686,63.5428,69.5565,37.2407,0.834897,128.532,2.52133,4.58302,0.313662,11.8953,4.36582,1.33507,0.266028,0.066054,0.227978,0.289738,0.315658,0.440342,0.324266,0.756,0.174313,3.31306,0.314848,-0.532854,-0.674571,71.4533,2.75866,102.066,-1.20743,-1.38585,0.23582637310028076,-7.481592535972595,1.19226,277.0799865722656,4.00439,-0.526145,0.415793,"19600"
"Brice Turang","MIL",131.578,505.459,453.047,109.489,77.5873,19.8992,2.88603,9.1164,55.2454,47.5337,44.7475,0.962142,103.325,1.79712,3.19707,2.67083,7.37148,22.3735,4.18026,0.241673,0.0885284,0.204418,0.433075,0.310336,0.358703,0.294517,0.66904,0.117031,6.11229,0.291948,-0.889563,1.76128,51.5723,-10.015,82.3457,0.871713,2.75392,-10.183180153369904,4.902156114578247,1.19006,329.6499938964844,1.9474,-0.883229,1.19172,"22186"
"Andrew Vaughn","CHW",144.574,604.407,549.842,143.87,90.989,29.3913,1.27379,22.2161,71.7371,76.9319,40.1532,0.504446,118.172,9.60116,4.01565,0.794488,13.0001,0.341756,0.265617,0.261657,0.066434,0.195517,0.339786,0.320776,0.440958,0.328201,0.761734,0.179301,2.22689,0.294227,-1.25441,-1.12432,78.5759,4.93247,106.875,-2.37873,-0.175664,2.6844005584716797,-11.479807391762733,1.17317,233.11000061035156,2.98692,-1.02795,0.599182,"26197"
"Mike Yastrzemski","SFG",121.286,482.39,419.817,96.2431,52.7972,24.0262,1.81994,17.5998,60.1337,55.9627,52.6433,1.91803,123.355,5.24137,3.20933,1.47916,5.4768,3.53668,1.32163,0.22925,0.10913,0.255716,0.426763,0.320492,0.420919,0.320903,0.74141,0.191668,4.00289,0.278807,0.181127,-0.688531,59.7895,1.01309,101.901,-0.507405,0.349638,0.6099658608436584,-5.265437304973602,1.1721,492.4100036621094,2.15873,-0.480181,0.414103,"14854"
"Brent Rooker","OAK",127.463,516.808,456.015,104.386,58.0065,20.6071,1.04328,24.7295,60.0319,66.6646,47.8255,1.3752,168.478,9.49578,3.13366,0.338086,8.82579,3.45369,0.925294,0.22891,0.0925401,0.325997,0.283868,0.313102,0.441364,0.324676,0.754465,0.212454,3.48263,0.299528,-0.209136,-0.577826,65.6748,2.70474,110.726,-0.786962,-0.795667,5.855100691318512,-11.67652016878128,1.17044,306.0799865722656,1.48786,1.43161,0.827358,"19627"
"Kerry Carpenter","DET",130.425,540.24,490.009,126.109,76.6294,23.6209,2.39242,23.4664,66.8978,73.6451,38.3416,2.63789,132.641,8.52021,3.23601,0.133625,7.05418,5.48335,1.86305,0.257361,0.0709713,0.245521,0.289064,0.320253,0.459,0.33271,0.779253,0.201639,4.20133,0.304453,-0.634068,-0.620872,72.257,6.43187,111.365,-1.25494,-0.324596,6.101754784584045,-12.8035207092762,1.16204,219.6199951171875,2.89104,0.364105,0.392657,"25961"
"Luis Campusano","SDP",113.183,440.686,404.051,105.559,72.2277,18.8337,0.790251,13.707,49.3192,55.0397,27.7766,0.511014,76.5571,5.05363,3.27135,0.533078,13.0723,0.582514,0.299316,0.261251,0.0630304,0.173723,0.362822,0.314411,0.413546,0.315078,0.727957,0.152296,2.38363,0.289699,-0.54924,-0.815378,52.4883,-1.20666,97.9303,-1.36462,-2.6114,-2.4760074615478516,-0.8647470474243164,1.16173,192.4600067138672,2.3474,-0.204529,0.580753,"22217"
"LaMonte Wade Jr.","SFG",123.833,500.224,423.992,102.564,65.7194,17.9227,1.77452,17.147,61.479,54.325,62.5722,1.83275,96.6317,7.05861,3.33365,3.26824,6.36401,2.63316,0.849226,0.2419,0.125088,0.193177,0.647533,0.346498,0.413868,0.332913,0.760366,0.171967,3.34062,0.272421,-0.56961,-0.860577,66.9891,6.0397,110.086,-1.43019,-0.235299,4.71764874458313,-10.092019826173782,1.16091,380.3500061035156,1.74611,-0.723154,0.227658,"18126"
"Travis d'Arnaud","ATL",82.2161,326.124,298.286,73.5088,45.9649,15.077,0.789613,11.6773,38.896,43.0829,21.6566,0.0816923,74.3685,4.45791,1.49108,0.231851,6.86439,0.099649,0.240147,0.246437,0.066406,0.228038,0.291206,0.305694,0.419721,0.313709,0.725415,0.173283,2.25317,0.289295,-0.584457,-0.636182,38.4726,-1.26368,94.027,-1.22064,1.58569,-3.633851647377014,4.003527998924255,1.14447,372.2200012207031,2.49535,0.949601,0.684365,"7739"
"Alex Kirilloff","MIN",112.11,440.08,394.298,104.04,67.8323,19.9725,1.23263,15.0031,51.8566,56.12,34.5546,1.03646,102.83,7.33502,3.33591,0.556243,7.06022,2.24907,0.894716,0.263863,0.078519,0.233662,0.336037,0.332019,0.434919,0.331498,0.766938,0.171056,3.30199,0.318217,-0.259063,-0.765261,58.4176,4.79646,112.108,-1.02432,0.0454388,5.360567927360535,-8.956893920898438,1.13237,340.9200134277344,5.35853,1.27566,0.565701,"20325"
"Brayan Rocchio","CLE",97.6233,396.83,359.079,88.6132,60.8242,19.838,1.95772,5.99329,45.8222,39.7939,29.197,0.109708,75.9441,4.34644,2.9874,1.21954,10.2103,10.1573,3.16822,0.246779,0.0735757,0.191377,0.384454,0.30878,0.363002,0.295406,0.671782,0.116223,5.35636,0.294935,-0.70482,-0.0320407,40.7817,-7.56967,87.9071,-0.736861,-0.0751983,-6.4868417382240295,4.347204573452473,1.13109,488.510009765625,3.26267,-0.254855,0.928038,"23690"
