,name,team,position,matchup,over_line,under_line,over_cost,under_cost,over_cost_USA,under_cost_USA,date
422,Domingo German,FA,SP,NYY at TEX,5.5,6.5,0.5689655172413793,0.5983935742971888,(-132),(-149),2021-05-20
423,Dane Dunning,TEX,"SP,RP",NYY at TEX,5.5,5.5,0.46511627906976744,0.5934959349593496,(+115),(-146),2021-05-20
424,Trevor Williams,WSH,SP,WSH at CHC,4.5,4.5,0.5192307692307693,0.5412844036697247,(-108),(-118),2021-05-20
425,Luis Garcia P,HOU,SP,HOU at OAK,5.5,5.5,0.5495495495495496,0.5121951219512195,(-122),(-105),2021-05-20
426,Cole Irvin,BAL,"SP,RP",HOU at OAK,3.5,3.5,0.5348837209302325,0.5145631067961165,(-115),(-106),2021-05-20
427,Jose Quintana,NYM,SP,MIN at LAA,4.5,5.5,0.5555555555555556,0.6503496503496503,(-125),(-186),2021-05-20
428,Sandy Alcantara,MIA,SP,MIA at PHI,6.5,6.5,0.45045045045045046,0.574468085106383,(+122),(-135),2021-05-20
429,Vincent Velasquez,FA,"SP,RP",MIA at PHI,6.5,6.5,0.4878048780487805,0.5283018867924528,(+105),(-112),2021-05-20
430,Drew Smyly,CHC,"SP,RP",PIT at ATL,5.5,5.5,0.5652173913043478,0.4878048780487805,(-130),(+105),2021-05-20
431,William Crowe,FA,RP,PIT at ATL,3.5,3.5,0.5555555555555556,0.4807692307692308,(-125),(+108),2021-05-20
432,Steven Matz,STL,"SP,RP",BOS at TOR,5.5,5.5,0.4424778761061947,0.5555555555555556,(+126),(-125),2021-05-20
433,Nick Pivetta,BOS,"SP,RP",BOS at TOR,4.5,5.5,0.5708154506437768,0.6428571428571429,(-133),(-180),2021-05-20
434,Merrill Kelly,ARI,SP,ARI at LAD,4.5,4.5,0.45871559633027525,0.5983935742971888,(+118),(-149),2021-05-20
435,Aaron Nola,PHI,SP,BOS at PHI,7.5,7.5,0.5,0.5495495495495496,(EVEN),(-122),2021-05-21
436,Martin Perez,PIT,"SP,RP",BOS at PHI,4.5,4.5,0.5495495495495496,0.4878048780487805,(-122),(+105),2021-05-21
437,Jordan Montgomery,FA,SP,CWS at NYY,5.5,5.5,0.43478260869565216,0.6062992125984252,(+130),(-154),2021-05-21
438,Carlos Rodon,NYY,SP,CWS at NYY,6.5,7.5,0.5454545454545454,0.6268656716417911,(-120),(-168),2021-05-21
439,Jorge Lopez,NYM,RP,BAL at WSH,3.5,4.5,0.5815899581589958,0.696969696969697,(-139),(-230),2021-05-21
440,Stephen Strasburg,WSH,SP,BAL at WSH,6.5,6.5,0.46511627906976744,0.5652173913043478,(+115),(-130),2021-05-21
441,Marcus Stroman,NYY,SP,NYM at MIA,5.5,5.5,0.47619047619047616,0.5370370370370371,(+110),(-116),2021-05-21
442,Triston Mckenzie P,CLE,SP,MIN at CLE,5.5,6.5,0.5192307692307693,0.6062992125984252,(-108),(-154),2021-05-21
443,Adrian Houser,NYM,SP,MIL at CIN,3.5,4.5,0.6168582375478927,0.5652173913043478,(-161),(-130),2021-05-21
444,Jeff Hoffman,PHI,RP,MIL at CIN,4.5,4.5,0.5454545454545454,0.5098039215686274,(-120),(-104),2021-05-21
445,Ian Anderson,ATL,SP,PIT at ATL,5.5,7.5,0.6168582375478927,0.6721311475409836,(-161),(-205),2021-05-21
446,Tyler Anderson,LAA,SP,PIT at ATL,5.5,5.5,0.5370370370370371,0.5121951219512195,(-116),(-105),2021-05-21
447,Tyler Glasnow,LAD,SP,TB at TOR,7.5,8.5,0.5983935742971888,0.6212121212121212,(-149),(-164),2021-05-21
448,Kyle Gibson,STL,SP,HOU at TEX,4.5,4.5,0.43859649122807015,0.6062992125984252,(+128),(-154),2021-05-21
449,Mike Minor,FA,SP,DET at KC,6.5,6.5,0.5,0.5614035087719298,(EVEN),(-128),2021-05-21
450,Jose Urena,TEX,SP,DET at KC,3.5,4.5,0.5238095238095238,0.6825396825396826,(-110),(-215),2021-05-21
451,Carlos Martinez,FA,SP,CHC at STL,4.5,4.5,0.4716981132075472,0.5867768595041323,(+112),(-142),2021-05-21
452,Kyle Hendricks,CHC,SP,CHC at STL,4.5,4.5,0.46511627906976744,0.5614035087719298,(+115),(-128),2021-05-21
453,Seth Frankoff,FA,SP,ARI at COL,4.5,4.5,0.38461538461538464,0.6774193548387096,(+160),(-210),2021-05-21
454,German Marquez,COL,SP,ARI at COL,4.5,4.5,0.5495495495495496,0.46511627906976744,(-122),(+115),2021-05-21
455,Jose Quintana,NYM,SP,OAK at LAA,5.5,5.5,0.4878048780487805,0.5495495495495496,(+105),(-122),2021-05-21
456,Trevor Bauer,FA,SP,LAD at SF,8.5,8.5,0.47619047619047616,0.576271186440678,(+110),(-136),2021-05-21
457,Alex Wood,OAK,"RP,SP",LAD at SF,5.5,5.5,0.5121951219512195,0.5370370370370371,(-105),(-116),2021-05-21
458,Chris Paddack,MIN,"SP,RP",SEA at SD,5.5,6.5,0.5412844036697247,0.6575342465753424,(-118),(-192),2021-05-21
459,Chris Flexen,CWS,"SP,RP",SEA at SD,3.5,3.5,0.5121951219512195,0.5454545454545454,(-105),(-120),2021-05-21
460,Gerrit Cole,NYY,SP,CWS at NYY,9.5,9.5,0.5238095238095238,0.5192307692307693,(-110),(-108),2021-05-22
461,Dylan Cease,CWS,SP,CWS at NYY,5.5,5.5,0.5283018867924528,0.5121951219512195,(-112),(-105),2021-05-22
462,Madison Bumgarner,FA,SP,ARI at COL,5.5,5.5,0.46511627906976744,0.5833333333333334,(+115),(-140),2021-05-22
463,Antonio Senzatela,COL,SP,ARI at COL,3.5,3.5,0.5121951219512195,0.5614035087719298,(-105),(-128),2021-05-22
464,Lance Mccullers,HOU,SP,HOU at TEX,6.5,6.5,0.576271186440678,0.4807692307692308,(-136),(+108),2021-05-22
465,Jordan Lyles,KC,SP,HOU at TEX,3.5,3.5,0.5867768595041323,0.45454545454545453,(-142),(+120),2021-05-22
466,Jon Lester,FA,SP,BAL at WSH,4.5,4.5,0.47619047619047616,0.5454545454545454,(+110),(-120),2021-05-22
467,Matt Boyd,FA,"RP,SP",DET at KC,4.5,5.5,0.5412844036697247,0.5652173913043478,(-118),(-130),2021-05-22
468,Brady Singer,KC,SP,DET at KC,5.5,5.5,0.5283018867924528,0.47619047619047616,(-112),(+110),2021-05-22
469,Pablo Lopez,MIN,SP,NYM at MIA,5.5,5.5,0.5815899581589958,0.4878048780487805,(-139),(+105),2021-05-22
470,Shane Bieber,CLE,SP,MIN at CLE,8.5,8.5,0.5121951219512195,0.4807692307692308,(-105),(+108),2021-05-22
471,Kenta Maeda,DET,SP,MIN at CLE,5.5,5.5,0.45454545454545453,0.5575221238938053,(+120),(-126),2021-05-22
472,Sonny Gray,STL,SP,MIL at CIN,6.5,7.5,0.5983935742971888,0.576271186440678,(-149),(-136),2021-05-22
473,Brett Anderson,FA,SP,MIL at CIN,3.5,3.5,0.5121951219512195,0.5283018867924528,(-105),(-112),2021-05-22
474,Mitch Keller,PIT,SP,PIT at ATL,3.5,4.5,0.5726495726495726,0.5,(-134),(EVEN),2021-05-22
475,Adbert Alzolay,CHC,RP,CHC at STL,5.5,5.5,0.504950495049505,0.5348837209302325,(-102),(-115),2021-05-22
476,Miles Mikolas,STL,SP,CHC at STL,4.5,4.5,0.5,0.5412844036697247,(EVEN),(-118),2021-05-22
477,Walker Buehler,LAD,SP,LAD at SF,6.5,7.5,0.588477366255144,0.576271186440678,(-143),(-136),2021-05-22
478,Nathan Eovaldi,TEX,SP,BOS at PHI,6.5,6.5,0.43478260869565216,0.6062992125984252,(+130),(-154),2021-05-22
479,Shane Mcclanahan,TB,SP,TB at TOR,5.5,5.5,0.4,0.6575342465753424,(+150),(-192),2021-05-22
480,Robbie Ray,SF,SP,TB at TOR,7.5,7.5,0.5283018867924528,0.5283018867924528,(-112),(-112),2021-05-22
481,Chris Bassitt,TOR,SP,OAK at LAA,5.5,5.5,0.44642857142857145,0.6124031007751938,(+124),(-158),2021-05-22
482,Dallas Keuchel,FA,SP,CWS at NYY,3.5,3.5,0.46296296296296297,0.588477366255144,(+116),(-143),2021-05-23
483,Jameson Taillon,CHC,SP,CWS at NYY,5.5,6.5,0.5815899581589958,0.6666666666666666,(-139),(-200),2021-05-23
484,Patrick Corbin,WSH,SP,BAL at WSH,5.5,5.5,0.47619047619047616,0.5652173913043478,(+110),(-130),2021-05-23
485,Eduardo Rodriguez,ARI,SP,BOS at PHI,5.5,7.5,0.6168582375478927,0.6575342465753424,(-161),(-192),2021-05-23
486,Zack Wheeler,PHI,SP,BOS at PHI,6.5,7.5,0.588477366255144,0.46511627906976744,(-143),(+115),2021-05-23
487,Hyun Jin Ryu,FA,SP,TB at TOR,5.5,6.5,0.5614035087719298,0.6323529411764706,(-128),(-172),2021-05-23
488,Ja Happ,FA,SP,MIN at CLE,3.5,3.5,0.4716981132075472,0.5867768595041323,(+112),(-142),2021-05-23
489,Zach Plesac,LAA,SP,MIN at CLE,5.5,5.5,0.4854368932038835,0.5708154506437768,(+106),(-133),2021-05-23
490,Freddy Peralta,MIL,SP,MIL at CIN,7.5,7.5,0.5,0.5614035087719298,(EVEN),(-128),2021-05-23
491,Luis Castillo,SEA,SP,MIL at CIN,6.5,6.5,0.5,0.5412844036697247,(EVEN),(-118),2021-05-23
492,Jonathan Brubaker,PIT,SP,PIT at ATL,5.5,5.5,0.4716981132075472,0.588477366255144,(+112),(-143),2021-05-23
493,Max Fried,ATL,SP,PIT at ATL,5.5,6.5,0.5260663507109005,0.609375,(-111),(-156),2021-05-23
494,Casey Mize,DET,SP,DET at KC,3.5,4.5,0.5708154506437768,0.6428571428571429,(-133),(-180),2021-05-23
495,Kris Bubic,KC,SP,DET at KC,4.5,5.5,0.6062992125984252,0.6,(-154),(-150),2021-05-23
496,Cristian Javier,HOU,SP,HOU at TEX,5.5,6.5,0.5454545454545454,0.6153846153846154,(-120),(-160),2021-05-23
497,Michael Foltynewicz,FA,SP,HOU at TEX,4.5,4.5,0.5,0.5555555555555556,(EVEN),(-125),2021-05-23
498,Jonathan Gray,TEX,SP,ARI at COL,4.5,4.5,0.4444444444444444,0.6031746031746031,(+125),(-152),2021-05-23
499,Taylor Widener,ATL,RP,ARI at COL,4.5,4.5,0.5098039215686274,0.5495495495495496,(-104),(-122),2021-05-23
500,Julio Urias,FA,SP,LAD at SF,5.5,6.5,0.5983935742971888,0.5967741935483871,(-149),(-148),2021-05-23
501,Anthony Desclafani,MIN,SP,LAD at SF,4.5,4.5,0.47619047619047616,0.5689655172413793,(+110),(-132),2021-05-23
502,Dylan Bundy,FA,SP,OAK at LAA,5.5,6.5,0.6062992125984252,0.5689655172413793,(-154),(-132),2021-05-23
503,Sean Manaea,NYM,"SP,RP",OAK at LAA,4.5,5.5,0.5614035087719298,0.6774193548387096,(-128),(-210),2021-05-23
504,Yu Darvish,SD,SP,SEA at SD,8.5,8.5,0.5,0.5192307692307693,(EVEN),(-108),2021-05-23
505,Justin Dunn,FA,SP,SEA at SD,4.5,4.5,0.5412844036697247,0.5121951219512195,(-118),(-105),2021-05-23
506,Adam Wainwright,FA,SP,CHC at STL,5.5,5.5,0.5,0.5412844036697247,(EVEN),(-118),2021-05-23
507,Zach Davies,FA,SP,CHC at STL,3.5,3.5,0.46511627906976744,0.5614035087719298,(+115),(-128),2021-05-23
508,Ross Stripling,OAK,"SP,RP",TB at TOR,4.5,4.5,0.4444444444444444,0.5833333333333334,(+125),(-140),2021-05-24
509,Zach Eflin,TB,SP,PHI at MIA,5.5,5.5,0.5495495495495496,0.4878048780487805,(-122),(+105),2021-05-24
510,Trevor Rogers,MIA,SP,PHI at MIA,6.5,7.5,0.576271186440678,0.5983935742971888,(-136),(-149),2021-05-24
511,Spencer Turnbull,FA,SP,CLE at DET,4.5,5.5,0.5708154506437768,0.6124031007751938,(-133),(-158),2021-05-24
512,Austin Gomber,COL,SP,COL at NYM,5.5,6.5,0.5,0.6268656716417911,(EVEN),(-168),2021-05-24
513,David Peterson,NYM,"SP,RP",COL at NYM,6.5,6.5,0.45871559633027525,0.6,(+118),(-150),2021-05-24
514,Brandon Woodruff,FA,SP,SD at MIL,6.5,7.5,0.6062992125984252,0.6212121212121212,(-154),(-164),2021-05-24
515,Blake Snell,FA,SP,SD at MIL,6.5,7.5,0.5918367346938775,0.5614035087719298,(-145),(-128),2021-05-24
516,John Means,BAL,SP,BAL at MIN,5.5,6.5,0.5833333333333334,0.5555555555555556,(-140),(-125),2021-05-24
517,Lance Lynn,STL,SP,STL at CWS,6.5,7.5,0.6062992125984252,0.5867768595041323,(-154),(-142),2021-05-24
518,Kwang Hyun Kim,FA,"SP,RP",STL at CWS,4.5,4.5,0.423728813559322,0.635036496350365,(+136),(-174),2021-05-24
519,Yusei Kikuchi,TOR,SP,SEA at OAK,5.5,6.5,0.588477366255144,0.6551724137931034,(-143),(-190),2021-05-24
520,Frankie Montas,CIN,"SP,RP",SEA at OAK,5.5,6.5,0.5348837209302325,0.6,(-115),(-150),2021-05-24
521,Jake Arrieta,FA,SP,CHC at PIT,4.5,4.5,0.504950495049505,0.5575221238938053,(-102),(-126),2021-05-25
522,Sandy Alcantara,MIA,SP,PHI at MIA,6.5,6.5,0.47619047619047616,0.5121951219512195,(+110),(-105),2021-05-25
523,Vincent Velasquez,FA,"SP,RP",PHI at MIA,5.5,6.5,0.5238095238095238,0.5238095238095238,(-110),(-110),2021-05-25
524,Steven Matz,STL,"SP,RP",TOR at NYY,5.5,5.5,0.4672897196261682,0.5260663507109005,(+114),(-111),2021-05-25
525,Corey Kluber,FA,"RP,SP",TOR at NYY,6.5,6.5,0.45454545454545453,0.6,(+120),(-150),2021-05-25
526,Tyler Mahle,TEX,SP,CIN at WSH,5.5,5.5,0.5,0.5495495495495496,(EVEN),(-122),2021-05-25
527,Max Scherzer,TEX,SP,CIN at WSH,8.5,9.5,0.5121951219512195,0.6031746031746031,(-105),(-152),2021-05-25
528,Charlie Morton,ATL,SP,ATL at BOS,5.5,6.5,0.5555555555555556,0.6721311475409836,(-125),(-205),2021-05-25
529,Garrett Richards,FA,RP,ATL at BOS,5.5,5.5,0.3937007874015748,0.6168582375478927,(+154),(-161),2021-05-25
530,Aaron Civale,TB,SP,CLE at DET,5.5,5.5,0.5,0.5614035087719298,(EVEN),(-128),2021-05-25
531,Tarik Skubal,DET,SP,CLE at DET,4.5,5.5,0.5983935742971888,0.635036496350365,(-149),(-174),2021-05-25
532,Jacob Degrom,TEX,SP,COL at NYM,9.5,9.5,0.42016806722689076,0.5454545454545454,(+138),(-120),2021-05-25
533,Brad Keller,FA,"SP,RP",KC at TB,4.5,4.5,0.5098039215686274,0.5495495495495496,(-104),(-122),2021-05-25
534,Rich Hill,FA,"RP,SP",KC at TB,5.5,5.5,0.4716981132075472,0.5867768595041323,(+112),(-142),2021-05-25
535,Jose Berrios,TOR,SP,BAL at MIN,5.5,6.5,0.588477366255144,0.6825396825396826,(-143),(-215),2021-05-25
536,Dean Kremer,BAL,SP,BAL at MIN,3.5,4.5,0.6254681647940075,0.6212121212121212,(-167),(-164),2021-05-25
537,Joe Musgrove,SD,SP,SD at MIL,7.5,7.5,0.4672897196261682,0.5121951219512195,(+114),(-105),2021-05-25
538,Corbin Burnes,BAL,SP,SD at MIL,8.5,9.5,0.49504950495049505,0.6062992125984252,(+102),(-154),2021-05-25
539,Zack Greinke,FA,SP,LAD at HOU,4.5,4.5,0.4854368932038835,0.5726495726495726,(+106),(-134),2021-05-25
540,Clayton Kershaw,LAD,SP,LAD at HOU,5.5,6.5,0.5098039215686274,0.6428571428571429,(-104),(-180),2021-05-25
541,Lucas Giolito,BOS,SP,STL at CWS,6.5,7.5,0.5454545454545454,0.576271186440678,(-120),(-136),2021-05-25
542,Jack Flaherty,DET,SP,STL at CWS,6.5,6.5,0.5454545454545454,0.5145631067961165,(-120),(-106),2021-05-25
543,Andrew Heaney,TEX,"SP,RP",TEX at LAA,6.5,7.5,0.5,0.609375,(EVEN),(-156),2021-05-25
544,Kevin Gausman,TOR,SP,SF at ARI,7.5,7.5,0.4424778761061947,0.6153846153846154,(+126),(-160),2021-05-25
545,Logan Gilbert,SEA,SP,SEA at OAK,4.5,4.5,0.46296296296296297,0.5967741935483871,(+116),(-148),2021-05-25
546,Cole Irvin,BAL,"SP,RP",SEA at OAK,5.5,5.5,0.49504950495049505,0.5614035087719298,(+102),(-128),2021-05-25
547,Michael Pineda,FA,SP,BAL at MIN,5.5,5.5,0.43103448275862066,0.6168582375478927,(+132),(-161),2021-05-26
548,Jorge Lopez,NYM,RP,BAL at MIN,3.5,4.5,0.6062992125984252,0.609375,(-154),(-156),2021-05-26
549,John Gant,FA,"SP,RP",STL at CWS,3.5,4.5,0.5983935742971888,0.6268656716417911,(-149),(-168),2021-05-26
550,Carlos Rodon,NYY,SP,STL at CWS,7.5,7.5,0.49019607843137253,0.5454545454545454,(+104),(-120),2021-05-26
551,Dane Dunning,TEX,"SP,RP",TEX at LAA,4.5,5.5,0.5815899581589958,0.6240601503759399,(-139),(-166),2021-05-26
552,Griffin Canning,LAA,SP,TEX at LAA,5.5,6.5,0.588477366255144,0.6428571428571429,(-143),(-180),2021-05-26
553,Trevor Williams,WSH,SP,CHC at PIT,4.5,4.5,0.46511627906976744,0.5614035087719298,(+115),(-128),2021-05-26
554,William Crowe,FA,RP,CHC at PIT,3.5,4.5,0.6254681647940075,0.5726495726495726,(-167),(-134),2021-05-26
555,Aaron Nola,PHI,SP,PHI at MIA,7.5,7.5,0.5121951219512195,0.5192307692307693,(-105),(-108),2021-05-26
556,Triston Mckenzie P,CLE,SP,CLE at DET,5.5,5.5,0.5412844036697247,0.47619047619047616,(-118),(+110),2021-05-26
557,Jose Urena,TEX,SP,CLE at DET,3.5,3.5,0.46296296296296297,0.588477366255144,(+116),(-143),2021-05-26
558,Tyler Glasnow,LAD,SP,KC at TB,8.5,8.5,0.5,0.5614035087719298,(EVEN),(-128),2021-05-26
559,Mike Minor,FA,SP,KC at TB,6.5,6.5,0.5145631067961165,0.4878048780487805,(-106),(+105),2021-05-26
560,Nick Pivetta,BOS,"SP,RP",ATL at BOS,5.5,5.5,0.4854368932038835,0.5726495726495726,(+106),(-134),2021-05-26
561,Drew Smyly,CHC,"SP,RP",ATL at BOS,5.5,5.5,0.43478260869565216,0.5983935742971888,(+130),(-149),2021-05-26
562,Trevor Bauer,FA,SP,LAD at HOU,7.5,7.5,0.44642857142857145,0.5708154506437768,(+124),(-133),2021-05-26
563,Luis Garcia P,HOU,SP,LAD at HOU,5.5,5.5,0.43859649122807015,0.5815899581589958,(+128),(-139),2021-05-26
564,Chris Paddack,MIN,"SP,RP",SD at MIL,5.5,5.5,0.5370370370370371,0.47619047619047616,(-116),(+110),2021-05-26
565,Johnny Cueto,FA,SP,SF at ARI,4.5,4.5,0.49019607843137253,0.5412844036697247,(+104),(-118),2021-05-26
566,Merrill Kelly,ARI,SP,SF at ARI,5.5,5.5,0.5,0.5495495495495496,(EVEN),(-122),2021-05-26
567,Pablo Lopez,MIN,SP,PHI at MIA,5.5,6.5,0.588477366255144,0.6503496503496503,(-143),(-186),2021-05-27
568,Spencer Howard,SF,"RP,SP",PHI at MIA,5.5,5.5,0.4807692307692308,0.5798319327731093,(+108),(-138),2021-05-27
569,Kyle Hendricks,CHC,SP,CHC at PIT,4.5,5.5,0.5412844036697247,0.6031746031746031,(-118),(-152),2021-05-27
570,Tyler Anderson,LAA,SP,CHC at PIT,5.5,6.5,0.5412844036697247,0.5983935742971888,(-118),(-149),2021-05-27
571,Matt Boyd,FA,"RP,SP",CLE at DET,5.5,5.5,0.49019607843137253,0.5708154506437768,(+104),(-133),2021-05-27
572,Shane Bieber,CLE,SP,CLE at DET,9.5,9.5,0.4878048780487805,0.5495495495495496,(+105),(-122),2021-05-27
573,Adrian Houser,NYM,SP,SD at MIL,4.5,4.5,0.4878048780487805,0.5412844036697247,(+105),(-118),2021-05-27
574,Ryan Weathers,MIA,SP,SD at MIL,3.5,3.5,0.4716981132075472,0.5867768595041323,(+112),(-142),2021-05-27
575,Jeff Hoffman,PHI,RP,CIN at WSH,4.5,4.5,0.46296296296296297,0.5815899581589958,(+116),(-139),2021-05-27
576,Marcus Stroman,NYY,SP,COL at NYM,5.5,5.5,0.46511627906976744,0.5238095238095238,(+115),(-110),2021-05-27
577,German Marquez,COL,SP,COL at NYM,6.5,6.5,0.46511627906976744,0.5412844036697247,(+115),(-118),2021-05-27
578,Shane Mcclanahan,TB,SP,KC at TB,5.5,5.5,0.4424778761061947,0.6153846153846154,(+126),(-160),2021-05-27
579,Brady Singer,KC,SP,KC at TB,6.5,6.5,0.42016806722689076,0.588477366255144,(+138),(-143),2021-05-27
580,Domingo German,FA,SP,TOR at NYY,5.5,5.5,0.45454545454545453,0.6168582375478927,(+120),(-161),2021-05-27
581,Domingo German,FA,SP,TOR at NYY,5.5,5.5,0.45045045045045046,0.609375,(+122),(-156),2021-05-27
582,Stephen Strasburg,WSH,SP,CIN at WSH,5.5,5.5,0.5555555555555556,0.5121951219512195,(-125),(-105),2021-05-27
583,Sonny Gray,STL,SP,CIN at WSH,4.5,4.5,0.5983935742971888,0.47619047619047616,(-149),(+110),2021-05-27
584,Dylan Cease,CWS,SP,BAL at CWS,6.5,6.5,0.43478260869565216,0.588477366255144,(+130),(-143),2021-05-27
585,Bruce Zimmerman,BAL,RP,BAL at CWS,3.5,4.5,0.5983935742971888,0.6774193548387096,(-149),(-210),2021-05-27
586,Shohei Ohtani,LAD,"DH,SP",LAA at OAK,6.5,7.5,0.5238095238095238,0.6124031007751938,(-110),(-158),2021-05-27
587,Chris Bassitt,TOR,SP,LAA at OAK,5.5,5.5,0.5238095238095238,0.49019607843137253,(-110),(+104),2021-05-27
588,Matt Peacock,FA,RP,STL at ARI,4.5,4.5,0.43103448275862066,0.6268656716417911,(+132),(-168),2021-05-27
589,Carlos Martinez,FA,SP,STL at ARI,3.5,3.5,0.5121951219512195,0.5283018867924528,(-105),(-112),2021-05-27
590,Alex Wood,OAK,"RP,SP",SF at LAD,5.5,6.5,0.5614035087719298,0.6428571428571429,(-128),(-180),2021-05-27
591,Hyun Jin Ryu,FA,SP,TOR at CLE,4.5,4.5,0.6062992125984252,0.45045045045045046,(-154),(+122),2021-05-28
592,Gerrit Cole,NYY,SP,NYY at DET,9.5,9.5,0.5726495726495726,0.46511627906976744,(-134),(+115),2021-05-28
593,Casey Mize,DET,SP,NYY at DET,4.5,4.5,0.5495495495495496,0.4878048780487805,(-122),(+105),2021-05-28
594,Martin Perez,PIT,"SP,RP",MIA at BOS,5.5,5.5,0.45454545454545453,0.6062992125984252,(+120),(-154),2021-05-28
595,Randy Dobnak,MIN,"SP,RP",KC at MIN,3.5,3.5,0.5575221238938053,0.46511627906976744,(-126),(+115),2021-05-28
596,Kris Bubic,KC,SP,KC at MIN,4.5,4.5,0.5,0.5283018867924528,(EVEN),(-112),2021-05-28
597,Madison Bumgarner,FA,SP,STL at ARI,5.5,5.5,0.5145631067961165,0.47619047619047616,(-106),(+110),2021-05-28
598,Sean Manaea,NYM,"SP,RP",LAA at OAK,4.5,5.5,0.6168582375478927,0.5867768595041323,(-161),(-142),2021-05-28
599,Shohei Ohtani,LAD,"DH,SP",LAA at OAK,6.5,6.5,0.49504950495049505,0.5614035087719298,(+102),(-128),2021-05-28
600,Justus Sheffield,FA,"RP,SP",TEX at SEA,4.5,5.5,0.6062992125984252,0.5798319327731093,(-154),(-138),2021-05-28
601,Jordan Lyles,KC,SP,TEX at SEA,4.5,4.5,0.4878048780487805,0.5412844036697247,(+105),(-118),2021-05-28
602,Anthony Desclafani,MIN,SP,SF at LAD,4.5,4.5,0.5652173913043478,0.49504950495049505,(-130),(+102),2021-05-28
603,Walker Buehler,LAD,SP,SF at LAD,7.5,7.5,0.5495495495495496,0.5,(-122),(EVEN),2021-05-28
604,Ryan Yarbrough,LAD,"SP,RP",PHI at TB,4.5,4.5,0.4878048780487805,0.5192307692307693,(+105),(-108),2021-05-29
605,Zack Wheeler,PHI,SP,PHI at TB,6.5,7.5,0.5983935742971888,0.6031746031746031,(-149),(-152),2021-05-29
606,Jon Lester,FA,SP,MIL at WSH,4.5,4.5,0.6062992125984252,0.46511627906976744,(-154),(+115),2021-05-29
607,Ja Happ,FA,SP,KC at MIN,5.5,5.5,0.45871559633027525,0.6,(+118),(-150),2021-05-29
608,Zach Davies,FA,SP,CIN at CHC,3.5,4.5,0.4878048780487805,0.6153846153846154,(+105),(-160),2021-05-29
609,Luis Castillo,SEA,SP,CIN at CHC,4.5,6.5,0.6168582375478927,0.6212121212121212,(-161),(-164),2021-05-29
610,Frankie Montas,CIN,"SP,RP",LAA at OAK,5.5,6.5,0.5708154506437768,0.6428571428571429,(-133),(-180),2021-05-29
611,Alex Cobb,SF,SP,LAA at OAK,4.5,4.5,0.46296296296296297,0.5967741935483871,(+116),(-148),2021-05-29
612,Deivi Garcia P,CWS,RP,NYY at DET,5.5,5.5,0.42735042735042733,0.6323529411764706,(+134),(-172),2021-05-29
613,Spencer Turnbull,FA,SP,NYY at DET,5.5,5.5,0.5412844036697247,0.5192307692307693,(-118),(-108),2021-05-29
614,Jake Odorizzi,FA,SP,SD at HOU,5.5,5.5,0.3968253968253968,0.6621621621621622,(+152),(-196),2021-05-29
615,Yu Darvish,SD,SP,SD at HOU,6.5,6.5,0.5098039215686274,0.5,(-104),(EVEN),2021-05-29
616,Trevor Rogers,MIA,SP,MIA at BOS,5.5,5.5,0.49019607843137253,0.5652173913043478,(+104),(-130),2021-05-29
617,Nathan Eovaldi,TEX,SP,MIA at BOS,5.5,5.5,0.5283018867924528,0.5283018867924528,(-112),(-112),2021-05-29
618,Dallas Keuchel,FA,SP,BAL at CWS,4.5,4.5,0.46511627906976744,0.5983935742971888,(+115),(-149),2021-05-29
619,Ian Anderson,ATL,SP,ATL at NYM,5.5,5.5,0.5726495726495726,0.4854368932038835,(-134),(+106),2021-05-29
620,Taijuan Walker,PHI,SP,ATL at NYM,5.5,5.5,0.47619047619047616,0.5614035087719298,(+110),(-128),2021-05-29
621,Julio Urias,FA,SP,SF at LAD,6.5,6.5,0.5454545454545454,0.504950495049505,(-120),(-102),2021-05-29
622,Jon Lester,FA,SP,MIL at WSH,4.5,4.5,0.5121951219512195,0.5614035087719298,(-105),(-128),2021-05-29
623,Seth Frankoff,FA,SP,STL at ARI,4.5,4.5,0.49019607843137253,0.5652173913043478,(+104),(-130),2021-05-29
624,Adam Wainwright,FA,SP,STL at ARI,4.5,5.5,0.6168582375478927,0.5614035087719298,(-161),(-128),2021-05-29
625,Kyle Freeland,COL,SP,COL at PIT,3.5,4.5,0.6254681647940075,0.6153846153846154,(-167),(-160),2021-05-30
626,Brandon Woodruff,FA,SP,MIL at WSH,6.5,7.5,0.588477366255144,0.5833333333333334,(-143),(-140),2021-05-30
627,Max Scherzer,TEX,SP,MIL at WSH,8.5,9.5,0.5412844036697247,0.6240601503759399,(-118),(-166),2021-05-30
628,Tarik Skubal,DET,SP,NYY at DET,5.5,6.5,0.5,0.6062992125984252,(EVEN),(-154),2021-05-30
629,Michael King,SD,"SP,RP",NYY at DET,4.5,4.5,0.3968253968253968,0.6621621621621622,(+152),(-196),2021-05-30
630,Ross Stripling,OAK,"SP,RP",TOR at CLE,3.5,3.5,0.5614035087719298,0.5,(-128),(EVEN),2021-05-30
631,Zach Eflin,TB,SP,PHI at TB,6.5,6.5,0.4807692307692308,0.5348837209302325,(+108),(-115),2021-05-30
632,Blake Snell,FA,SP,SD at HOU,6.5,6.5,0.423728813559322,0.5708154506437768,(+136),(-133),2021-05-30
633,Zack Greinke,FA,SP,SD at HOU,4.5,4.5,0.5348837209302325,0.5145631067961165,(-115),(-106),2021-05-30
